Id,Label,timeset,modularity_class,indegree,outdegree,Degree
9308129,9308129,,1,45,3,48
9310170,9310170,,8,85,10,95
9312187,9312187,,8,24,5,29
9402007,9402007,,54,28,4,32
9409043,9409043,,8,14,0,14
9508139,9508139,,8,14,2,16
9309030,9309030,,1,28,2,30
9503099,9503099,,4,75,3,78
9505143,9505143,,1,5,4,9
9504140,9504140,,2,32,1,33
9512082,9512082,,2,11,5,16
9804076,9804076,,4,23,13,36
9503205,9503205,,1,56,11,67
9511187,9511187,,1,22,14,36
9608078,9608078,,1,19,20,39
9712258,9712258,,1,43,1,44
9805217,9805217,,1,76,7,83
9808020,9808020,,1,77,10,87
9808038,9808038,,1,86,10,96
9809145,9809145,,1,45,16,61
9809164,9809164,,1,43,19,62
9812062,9812062,,1,35,22,57
9812216,9812216,,1,20,17,37
9812252,9812252,,1,12,13,25
9902046,9902046,,1,25,16,41
9502162,9502162,,6,9,0,9
9607161,9607161,,6,39,1,40
9902180,9902180,,1,19,17,36
9906013,9906013,,1,18,28,46
9804166,9804166,,34,47,13,60
1036,1036,,37,11,16,27
9411047,9411047,,4,23,6,29
9603002,9603002,,37,60,20,80
9608129,9608129,,37,26,11,37
9707005,9707005,,37,15,0,15
9210090,9210090,,4,14,1,15
9304053,9304053,,4,21,7,28
9311009,9311009,,4,27,27,54
9407106,9407106,,37,72,1,73
9408013,9408013,,37,64,5,69
9502013,9502013,,37,19,11,30
9503086,9503086,,37,89,6,95
9505004,9505004,,37,94,8,102
9504080,9504080,,37,27,9,36
9504113,9504113,,37,30,16,46
9507144,9507144,,37,48,11,59
9509075,9509075,,25,6,4,10
9607125,9607125,,37,11,24,35
1037,1037,,37,32,22,54
9910172,9910172,,37,52,24,76
9912147,9912147,,37,42,18,60
9912151,9912151,,37,55,22,77
9912188,9912188,,37,44,27,71
9606169,9606169,,54,122,17,139
9509160,9509160,,54,40,32,72
9610232,9610232,,54,19,13,32
9704147,9704147,,54,31,24,55
9801191,9801191,,65,1,10,11
9803096,9803096,,2,14,21,35
9902100,9902100,,2,10,22,32
9301088,9301088,,37,17,2,19
9307038,9307038,,54,22,1,23
9312189,9312189,,25,29,9,38
9506064,9506064,,62,27,23,50
9703194,9703194,,54,10,14,24
9912123,9912123,,37,47,16,63
1038,1038,,25,1,2,3
9511055,9511055,,25,2,1,3
9704160,9704160,,25,2,2,4
9402123,9402123,,25,2,0,2
1039,1039,,25,5,2,7
9906169,9906169,,25,6,8,14
9308048,9308048,,25,13,0,13
9504029,9504029,,25,8,0,8
9505157,9505157,,25,30,3,33
9603021,9603021,,25,19,0,19
9610017,9610017,,25,6,1,7
9701018,9701018,,25,24,3,27
9704016,9704016,,25,11,18,29
9706129,9706129,,25,14,2,16
9708163,9708163,,25,12,4,16
9710048,9710048,,25,16,6,22
9806168,9806168,,25,11,11,22
1040,1040,,0,1,1,2
9912054,9912054,,0,3,0,3
1041,1041,,34,32,47,79
9208059,9208059,,8,39,0,39
9410191,9410191,,25,3,5,8
9411068,9411068,,34,12,3,15
9704108,9704108,,34,12,7,19
9803051,9803051,,34,86,34,120
9803053,9803053,,34,75,8,83
9803068,9803068,,34,62,19,81
9803077,9803077,,34,55,28,83
9808060,9808060,,2,29,19,48
9810256,9810256,,25,6,12,18
9812218,9812218,,2,12,37,49
9901021,9901021,,34,19,8,27
9901121,9901121,,34,28,36,64
9902153,9902153,,34,22,34,56
9903161,9903161,,34,10,15,25
9905005,9905005,,34,16,8,24
9905163,9905163,,34,8,7,15
9907047,9907047,,34,20,19,39
9908014,9908014,,34,19,11,30
9909094,9909094,,2,26,24,50
9909179,9909179,,34,15,18,33
9910192,9910192,,34,7,13,20
9910267,9910267,,34,37,8,45
9911109,9911109,,2,2,19,21
9911129,9911129,,34,13,8,21
9911135,9911135,,34,16,50,66
9911238,9911238,,34,35,30,65
9303044,9303044,,34,15,3,18
9205015,9205015,,25,40,1,41
9212140,9212140,,25,8,0,8
9404020,9404020,,25,5,8,13
9401031,9401031,,25,20,1,21
9304159,9304159,,2,40,0,40
9512095,9512095,,62,1,9,10
9601152,9601152,,2,85,23,108
9603078,9603078,,2,95,14,109
9204004,9204004,,34,14,0,14
9404187,9404187,,34,17,5,22
9410093,9410093,,34,23,5,28
9412061,9412061,,25,8,7,15
9505051,9505051,,37,53,9,62
9506148,9506148,,37,73,16,89
9509140,9509140,,34,44,3,47
9510205,9510205,,34,5,2,7
9511065,9511065,,37,29,15,44
9206021,9206021,,4,13,0,13
9509084,9509084,,11,10,0,10
9609211,9609211,,54,17,6,23
9510053,9510053,,2,38,6,44
9603194,9603194,,2,85,34,119
9604065,9604065,,2,69,38,107
9604127,9604127,,2,11,31,42
9608126,9608126,,2,34,8,42
9608127,9608127,,2,22,26,48
9609052,9609052,,2,67,12,79
9609076,9609076,,2,56,17,73
9701149,9701149,,2,162,25,187
9701166,9701166,,2,146,48,194
9701187,9701187,,2,43,46,89
9702045,9702045,,2,27,26,53
9702109,9702109,,2,28,22,50
9607110,9607110,,6,12,0,12
9609138,9609138,,34,7,6,13
9603147,9603147,,2,44,25,69
9605016,9605016,,2,70,24,94
9610077,9610077,,2,12,29,41
9703146,9703146,,2,18,51,69
9703216,9703216,,2,48,32,80
9704156,9704156,,2,33,25,58
9704195,9704195,,2,57,29,86
9706071,9706071,,2,35,29,64
9706204,9706204,,2,13,37,50
9611133,9611133,,34,11,7,18
9703196,9703196,,34,15,2,17
9712074,9712074,,34,36,1,37
9802198,9802198,,34,53,22,75
9803013,9803013,,34,31,8,39
9803028,9803028,,34,50,37,87
9803039,9803039,,34,68,28,96
9711020,9711020,,2,4,5,9
9709087,9709087,,2,62,70,132
9803082,9803082,,34,23,32,55
9210099,9210099,,54,23,0,23
9212146,9212146,,14,7,2,9
9403186,9403186,,2,37,7,44
9803085,9803085,,34,34,29,63
9804037,9804037,,34,3,17,20
9805041,9805041,,1,54,16,70
9506109,9506109,,2,96,11,107
9701008,9701008,,2,43,3,46
9701037,9701037,,2,114,32,146
9703127,9703127,,2,51,28,79
9805065,9805065,,2,15,22,37
9807205,9807205,,34,24,12,36
9412147,9412147,,34,42,0,42
9611074,9611074,,34,35,4,39
9309035,9309035,,25,9,0,9
9504097,9504097,,8,28,1,29
9509073,9509073,,25,13,3,16
9510140,9510140,,25,11,0,11
9609014,9609014,,25,3,2,5
9702003,9702003,,25,4,3,7
9712064,9712064,,2,12,12,24
9801056,9801056,,25,3,6,9
9409009,9409009,,16,10,14,24
9802026,9802026,,2,23,26,49
9805070,9805070,,2,18,13,31
9805136,9805136,,2,18,41,59
9806240,9806240,,2,33,61,94
9807229,9807229,,2,8,16,24
9810146,9810146,,2,29,11,40
9809188,9809188,,34,47,14,61
9808184,9808184,,34,23,18,41
9809132,9809132,,34,16,21,37
9810151,9810151,,34,23,21,44
9811106,9811106,,34,26,25,51
9811146,9811146,,34,6,10,16
9811152,9811152,,34,41,26,67
9811257,9811257,,34,37,20,57
9710065,9710065,,2,53,21,74
9705139,9705139,,2,30,35,65
9711055,9711055,,2,41,27,68
9407023,9407023,,6,13,2,15
9903196,9903196,,34,63,32,95
9902131,9902131,,34,46,50,96
9509169,9509169,,25,6,2,8
9405194,9405194,,6,70,6,76
9506035,9506035,,2,103,1,104
9511145,9511145,,6,27,6,33
9606181,9606181,,6,35,12,47
9706119,9706119,,6,35,8,43
9710147,9710147,,11,24,5,29
9712067,9712067,,2,8,3,11
9806062,9806062,,2,10,22,32
9812140,9812140,,6,11,12,23
9905018,9905018,,2,11,32,43
9906151,9906151,,34,24,43,67
9907085,9907085,,34,30,40,70
9907108,9907108,,34,16,26,42
9908160,9908160,,34,55,21,76
9908165,9908165,,34,2,33,35
9810148,9810148,,34,8,10,18
9904010,9904010,,34,23,20,43
9904085,9904085,,34,12,9,21
9910134,9910134,,34,5,2,7
9903033,9903033,,34,31,22,53
9904179,9904179,,34,30,23,53
9910023,9910023,,34,23,6,29
9503182,9503182,,2,62,2,64
9906103,9906103,,2,8,15,23
2066,2066,,34,27,16,43
9904074,9904074,,34,10,3,13
9904162,9904162,,34,13,9,22
9611100,9611100,,2,94,11,105
9803108,9803108,,2,11,54,65
9807186,9807186,,34,14,9,23
9808025,9808025,,2,10,14,24
9903230,9903230,,34,21,20,41
9910199,9910199,,34,4,9,13
9711181,9711181,,2,42,9,51
9909099,9909099,,2,29,11,40
9909203,9909203,,34,22,12,34
9910116,9910116,,2,9,20,29
9911180,9911180,,34,20,6,26
1042,1042,,16,2,12,14
9401153,9401153,,16,86,3,89
9402015,9402015,,16,27,0,27
9407056,9407056,,16,21,3,24
9707028,9707028,,16,15,2,17
9707057,9707057,,16,5,0,5
9710175,9710175,,16,6,7,13
9710233,9710233,,16,12,9,21
9712188,9712188,,16,10,8,18
9804136,9804136,,16,6,6,12
9904029,9904029,,16,3,11,14
9908161,9908161,,16,2,11,13
9210147,9210147,,16,6,0,6
9302107,9302107,,16,2,0,2
9302119,9302119,,16,19,0,19
9706212,9706212,,16,2,3,5
9411037,9411037,,16,2,3,5
9605231,9605231,,16,28,7,35
9612163,9612163,,16,9,3,12
9608035,9608035,,16,12,7,19
9610020,9610020,,16,11,5,16
9702162,9702162,,16,9,3,12
9703106,9703106,,16,8,1,9
9705021,9705021,,16,11,6,17
9708054,9708054,,16,5,10,15
9806197,9806197,,34,23,26,49
9807230,9807230,,34,7,33,40
9808035,9808035,,2,16,55,71
9806097,9806097,,16,6,1,7
9812080,9812080,,16,4,7,11
9904081,9904081,,16,2,11,13
9908124,9908124,,16,5,11,16
1044,1044,,4,3,16,19
9901159,9901159,,4,94,16,110
9905159,9905159,,54,49,5,54
9911116,9911116,,4,198,22,220
9912249,9912249,,4,201,20,221
9912275,9912275,,4,54,33,87
9707012,9707012,,37,15,16,31
9707019,9707019,,2,13,49,62
9711131,9711131,,37,20,12,32
9803076,9803076,,34,123,24,147
9803249,9803249,,34,65,5,70
9806052,9806052,,37,6,16,22
9707160,9707160,,54,53,26,79
9708016,9708016,,54,5,14,19
9708075,9708075,,54,16,10,26
9709081,9709081,,37,7,16,23
9710123,9710123,,0,28,13,41
9801128,9801128,,2,15,11,26
9712077,9712077,,2,37,28,65
9812226,9812226,,4,24,42,66
9812003,9812003,,4,3,21,24
9812175,9812175,,2,7,20,27
9901014,9901014,,4,51,22,73
9404008,9404008,,4,58,3,61
9804160,9804160,,54,47,34,81
9807161,9807161,,4,17,7,24
9808073,9808073,,37,3,13,16
9902102,9902102,,4,25,37,62
9902116,9902116,,4,27,20,47
9902158,9902158,,4,15,31,46
9902181,9902181,,4,15,17,32
9903129,9903129,,4,4,24,28
9904153,9904153,,4,9,36,45
9707148,9707148,,54,43,10,53
9803048,9803048,,2,10,27,37
9807213,9807213,,54,37,13,50
9906055,9906055,,4,64,34,98
9906109,9906109,,4,17,37,54
9906234,9906234,,54,27,38,65
9908060,9908060,,4,35,34,69
9409015,9409015,,4,12,4,16
9705241,9705241,,4,43,14,57
9909062,9909062,,4,107,30,137
9202015,9202015,,4,20,0,20
9412106,9412106,,4,3,6,9
9605088,9605088,,4,30,2,32
9705038,9705038,,4,39,9,48
9807171,9807171,,2,20,167,187
9904112,9904112,,2,16,9,25
9904129,9904129,,2,29,17,46
9905014,9905014,,2,19,18,37
9905056,9905056,,2,9,20,29
9906214,9906214,,2,37,19,56
9909027,9909027,,2,7,26,33
9909095,9909095,,2,10,30,40
9912161,9912161,,4,57,10,67
1045,1045,,25,1,3,4
9912102,9912102,,25,2,2,4
9912291,9912291,,25,3,4,7
1046,1046,,11,6,7,13
9505078,9505078,,11,1,0,1
9512070,9512070,,11,17,0,17
9705156,9705156,,11,9,10,19
9807052,9807052,,11,6,13,19
9904202,9904202,,11,9,5,14
9906080,9906080,,2,1,3,4
9907081,9907081,,11,8,13,21
9402023,9402023,,11,11,0,11
9512118,9512118,,11,4,5,9
9602083,9602083,,11,14,5,19
9606078,9606078,,11,11,0,11
9606079,9606079,,11,9,1,10
9702114,9702114,,11,6,4,10
9702204,9702204,,11,17,2,19
9703150,9703150,,31,43,13,56
9704210,9704210,,1,9,0,9
9302117,9302117,,7,4,0,4
9408019,9408019,,8,18,8,26
9703046,9703046,,7,2,2,4
9705154,9705154,,11,4,5,9
9705155,9705155,,11,14,7,21
9707072,9707072,,11,5,8,13
9803128,9803128,,11,10,0,10
9809024,9809024,,11,7,5,12
9705059,9705059,,37,4,10,14
9711097,9711097,,2,54,26,80
9208009,9208009,,6,6,0,6
9807054,9807054,,11,4,12,16
1047,1047,,2,3,9,12
9301069,9301069,,19,6,0,6
9411025,9411025,,16,31,3,34
9903030,9903030,,2,3,9,12
9904191,9904191,,34,67,16,83
9306077,9306077,,16,21,0,21
9404004,9404004,,16,36,7,43
9409098,9409098,,16,31,21,52
9410054,9410054,,16,32,8,40
9407124,9407124,,62,3,0,3
9607052,9607052,,2,24,4,28
9801023,9801023,,2,15,31,46
9803058,9803058,,2,10,34,44
9805126,9805126,,2,13,30,43
9810170,9810170,,2,11,12,23
9812037,9812037,,2,12,34,46
9901057,9901057,,34,26,14,40
9903042,9903042,,34,34,17,51
9904147,9904147,,34,12,16,28
1048,1048,,3,2,4,6
9703083,9703083,,3,3,0,3
9705006,9705006,,3,4,1,5
9707128,9707128,,3,3,1,4
9809019,9809019,,3,3,2,5
9605006,9605006,,3,2,2,4
1049,1049,,4,11,29,40
3022,3022,,4,6,27,33
9709062,9709062,,54,57,83,140
9904201,9904201,,11,6,8,14
9910109,9910109,,4,39,36,75
9912079,9912079,,65,10,30,40
1143,1143,,4,32,22,54
9211118,9211118,,2,9,0,9
9305066,9305066,,2,20,8,28
9508068,9508068,,4,63,20,83
9509067,9509067,,54,11,1,12
9510041,9510041,,4,23,25,48
9205070,9205070,,54,26,0,26
9607235,9607235,,2,164,75,239
9410052,9410052,,2,41,2,43
9411028,9411028,,25,63,47,110
9511064,9511064,,2,106,13,119
9601167,9601167,,2,40,16,56
9601037,9601037,,54,31,23,54
9612064,9612064,,2,9,29,38
9701143,9701143,,2,17,17,34
9611174,9611174,,2,79,31,110
9706024,9706024,,2,5,8,13
9212006,9212006,,4,6,3,9
9212045,9212045,,54,58,3,61
9410212,9410212,,54,31,6,37
9501020,9501020,,54,67,17,84
9501144,9501144,,65,45,32,77
9507051,9507051,,54,14,34,48
9602045,9602045,,54,61,57,118
9605028,9605028,,54,43,39,82
9606087,9606087,,54,24,20,44
9607050,9607050,,2,76,35,111
9608012,9608012,,54,36,29,65
9608034,9608034,,54,44,47,91
9610237,9610237,,54,43,34,77
9611184,9611184,,54,21,97,118
9701019,9701019,,2,37,44,81
9701069,9701069,,37,77,6,83
9703062,9703062,,2,24,16,40
9708062,9708062,,54,38,49,87
9607113,9607113,,2,6,18,24
9608167,9608167,,54,36,9,45
9704109,9704109,,2,9,24,33
9710121,9710121,,2,35,24,59
9711087,9711087,,4,8,18,26
9801135,9801135,,2,13,30,43
9504120,9504120,,37,23,3,26
9605101,9605101,,37,51,15,66
9702050,9702050,,2,17,22,39
9705239,9705239,,2,5,22,27
9708002,9708002,,2,29,29,58
9711094,9711094,,54,66,13,79
9711202,9711202,,54,37,10,47
9712050,9712050,,54,37,13,50
9712070,9712070,,54,32,14,46
9712148,9712148,,16,16,5,21
9712180,9712180,,54,16,16,32
9712211,9712211,,54,75,16,91
9801141,9801141,,54,13,16,29
9803097,9803097,,54,24,10,34
9803127,9803127,,54,46,19,65
9803232,9803232,,37,57,64,121
9703039,9703039,,2,30,20,50
9706073,9706073,,2,9,27,36
9707102,9707102,,2,13,19,32
9710136,9710136,,2,45,7,52
9503157,9503157,,37,48,8,56
9810013,9810013,,11,7,4,11
9810015,9810015,,11,6,4,10
9904200,9904200,,11,3,7,10
9903125,9903125,,4,5,10,15
9808056,9808056,,54,30,15,45
9808095,9808095,,54,13,12,25
9810129,9810129,,54,24,8,32
9904092,9904092,,54,29,36,65
9908023,9908023,,54,84,40,124
9612188,9612188,,54,32,13,45
9910263,9910263,,3,28,14,42
1050,1050,,6,6,2,8
9705007,9705007,,6,24,16,40
9307022,9307022,,6,3,1,4
9310025,9310025,,6,23,3,26
9402068,9402068,,6,1,2,3
9307155,9307155,,6,22,0,22
9404003,9404003,,6,2,0,2
9406030,9406030,,6,4,0,4
9406031,9406031,,6,4,1,5
9412092,9412092,,6,18,5,23
9501057,9501057,,6,20,11,31
9504065,9504065,,6,11,2,13
9507045,9507045,,6,22,7,29
9605158,9605158,,6,13,5,18
9605213,9605213,,2,11,6,17
9606172,9606172,,6,23,10,33
9612118,9612118,,6,8,8,16
1051,1051,,54,2,24,26
9908082,9908082,,37,4,19,23
9503127,9503127,,2,19,22,41
9204085,9204085,,8,11,0,11
9401030,9401030,,25,31,7,38
9608105,9608105,,37,31,12,43
9610016,9610016,,37,8,13,21
9609116,9609116,,37,39,30,69
9609145,9609145,,37,65,33,98
9609157,9609157,,37,25,9,34
9610099,9610099,,62,4,4,8
9702012,9702012,,37,17,24,41
9703145,9703145,,37,10,19,29
9703176,9703176,,37,26,54,80
9703186,9703186,,37,18,23,41
9704174,9704174,,37,24,63,87
9705199,9705199,,37,89,43,132
9707051,9707051,,4,12,5,17
9304121,9304121,,37,25,0,25
9609101,9609101,,37,17,4,21
9610053,9610053,,37,19,37,56
9612086,9612086,,37,11,14,25
9703072,9703072,,37,45,45,90
9706145,9706145,,37,34,16,50
9708017,9708017,,37,19,29,48
9712018,9712018,,37,14,42,56
9803014,9803014,,37,10,22,32
9806011,9806011,,54,15,30,45
9808022,9808022,,37,2,22,24
9812227,9812227,,54,4,27,31
9805096,9805096,,34,75,29,104
9805139,9805139,,37,64,35,99
9806238,9806238,,37,23,16,39
9903242,9903242,,37,15,46,61
1052,1052,,6,0,2,2
9805040,9805040,,6,6,1,7
9807083,9807083,,6,7,3,10
9303040,9303040,,54,46,1,47
9305099,9305099,,6,2,0,2
9807058,9807058,,54,3,2,5
1053,1053,,1,109,18,127
9211075,9211075,,1,11,0,11
9712256,9712256,,1,62,5,67
9806024,9806024,,1,57,14,71
9907087,9907087,,1,23,20,43
9909110,9909110,,1,67,27,94
9909149,9909149,,1,13,10,23
9911039,9911039,,1,46,29,75
9206107,9206107,,8,20,1,21
9207118,9207118,,1,10,1,11
9301015,9301015,,1,39,3,42
9301047,9301047,,1,43,6,49
9404114,9404114,,1,42,20,62
9405156,9405156,,1,8,4,12
9411078,9411078,,1,4,12,16
9402073,9402073,,54,50,13,63
9410008,9410008,,2,4,20,24
9502038,9502038,,4,38,18,56
9201080,9201080,,8,30,0,30
9506180,9506180,,8,14,5,19
9705208,9705208,,1,34,10,44
9406063,9406063,,2,20,1,21
9504012,9504012,,34,5,5,10
9801019,9801019,,34,60,16,76
9804111,9804111,,34,54,44,98
9804159,9804159,,34,26,21,47
9805165,9805165,,34,30,24,54
9806104,9806104,,34,103,99,202
9304011,9304011,,25,121,11,132
9811005,9811005,,34,28,17,45
9812027,9812027,,1,46,27,73
9512154,9512154,,4,72,18,90
9707021,9707021,,2,9,11,20
9708091,9708091,,2,6,18,24
9712118,9712118,,2,10,24,34
9803231,9803231,,2,58,83,141
9805146,9805146,,2,26,25,51
9807173,9807173,,2,23,63,86
9810135,9810135,,34,10,40,50
9601026,9601026,,8,4,7,11
9607129,9607129,,8,19,11,30
9811245,9811245,,1,30,4,34
9607145,9607145,,2,23,4,27
9708086,9708086,,2,44,11,55
9709228,9709228,,37,16,23,39
9710005,9710005,,2,31,48,79
9810210,9810210,,34,46,42,88
9903086,9903086,,1,12,29,41
9407167,9407167,,16,23,12,35
9409064,9409064,,16,26,14,40
9806159,9806159,,34,92,47,139
9808014,9808014,,34,60,23,83
9808075,9808075,,34,78,33,111
9810201,9810201,,37,117,68,185
9811004,9811004,,37,66,38,104
9811139,9811139,,37,57,25,82
9901018,9901018,,34,28,48,76
9903203,9903203,,34,37,19,56
9904187,9904187,,34,18,14,32
9905049,9905049,,34,29,17,46
9905226,9905226,,34,44,48,92
9810132,9810132,,34,13,18,31
9812237,9812237,,2,22,30,52
9904142,9904142,,2,33,13,46
9907210,9907210,,2,9,27,36
9909017,9909017,,4,12,20,32
9310046,9310046,,25,9,11,20
9510222,9510222,,37,76,20,96
9903201,9903201,,34,11,10,21
1054,1054,,37,8,45,53
9705131,9705131,,54,72,126,198
9906070,9906070,,37,114,23,137
9910182,9910182,,37,18,19,37
9203033,9203033,,31,36,0,36
9205037,9205037,,1,45,0,45
9206006,9206006,,1,67,1,68
9208001,9208001,,1,24,3,27
9209023,9209023,,1,47,3,50
9210076,9210076,,54,10,0,10
9211061,9211061,,1,32,5,37
9212099,9212099,,31,6,2,8
9201064,9201064,,25,9,0,9
9201072,9201072,,25,14,0,14
9410034,9410034,,25,10,8,18
9503012,9503012,,37,17,1,18
9505190,9505190,,37,21,2,23
9506181,9506181,,37,38,6,44
9511126,9511126,,37,94,29,123
9512161,9512161,,37,97,28,125
9602082,9602082,,37,67,8,75
9501062,9501062,,2,5,3,8
9601053,9601053,,19,5,2,7
9603116,9603116,,2,82,29,111
9507135,9507135,,37,40,3,43
9508163,9508163,,37,10,8,18
9510079,9510079,,54,6,29,35
9510129,9510129,,37,85,20,105
9510183,9510183,,37,116,31,147
9510204,9510204,,37,101,19,120
9510207,9510207,,54,10,12,22
9512138,9512138,,54,16,27,43
9512140,9512140,,37,6,12,18
9601059,9601059,,37,27,17,44
9601168,9601168,,37,45,22,67
9602061,9602061,,2,4,27,31
9602174,9602174,,37,51,43,94
9603073,9603073,,37,29,34,63
9604004,9604004,,37,67,35,102
9604043,9604043,,54,4,30,34
9604051,9604051,,37,39,10,49
9604057,9604057,,37,3,29,32
9604059,9604059,,37,34,10,44
9604077,9604077,,54,15,19,34
9604199,9604199,,37,58,25,83
9605090,9605090,,37,45,14,59
9605096,9605096,,37,51,9,60
9605135,9605135,,37,11,28,39
9605215,9605215,,37,59,8,67
9606111,9606111,,37,6,9,15
9606168,9606168,,37,8,26,34
9606191,9606191,,37,45,31,76
9606199,9606199,,37,59,9,68
9607066,9607066,,37,52,7,59
9607109,9607109,,37,81,7,88
9607159,9607159,,37,14,17,31
9607190,9607190,,19,3,22,25
9608060,9608060,,37,43,27,70
9608104,9608104,,37,9,51,60
9608121,9608121,,37,7,4,11
9608161,9608161,,37,5,0,5
9609041,9609041,,37,76,39,115
9609062,9609062,,37,22,36,58
9609065,9609065,,37,21,18,39
9609066,9609066,,37,19,19,38
9609130,9609130,,37,9,14,23
9610049,9610049,,37,13,32,45
9610142,9610142,,37,11,21,32
9610204,9610204,,37,27,19,46
9610242,9610242,,37,18,43,61
9611016,9611016,,37,33,17,50
9611104,9611104,,54,6,12,18
9611123,9611123,,37,22,23,45
9603176,9603176,,37,28,5,33
9605054,9605054,,37,25,4,29
9605182,9605182,,37,26,8,34
9608163,9608163,,37,88,17,105
9510001,9510001,,62,9,11,20
9605224,9605224,,2,27,20,47
9606113,9606113,,2,20,21,41
9703163,9703163,,2,19,33,52
9703211,9703211,,2,22,37,59
9702108,9702108,,2,46,24,70
9703016,9703016,,2,15,31,46
9703201,9703201,,2,21,32,53
9209018,9209018,,65,2,0,2
9212062,9212062,,37,5,0,5
9311128,9311128,,54,5,1,6
9402147,9402147,,37,45,0,45
9406008,9406008,,54,7,22,29
9407192,9407192,,54,6,0,6
9508089,9508089,,2,43,5,48
9602147,9602147,,54,3,11,14
9607239,9607239,,37,46,12,58
9607121,9607121,,54,17,34,51
9404071,9404071,,0,62,3,65
9504147,9504147,,2,145,25,170
9704096,9704096,,2,5,23,28
9708085,9708085,,2,25,49,74
9710226,9710226,,2,41,15,56
9711003,9711003,,2,27,25,52
9712063,9712063,,2,34,19,53
9712236,9712236,,2,23,13,36
9801048,9801048,,2,12,22,34
9801070,9801070,,2,27,48,75
9509130,9509130,,37,20,18,38
9603051,9603051,,37,31,23,54
9608090,9608090,,37,17,5,22
9610205,9610205,,54,20,36,56
9611152,9611152,,37,4,17,21
9611186,9611186,,54,24,29,53
9611222,9611222,,37,45,34,79
9612062,9612062,,37,50,10,60
9612104,9612104,,37,2,21,23
9703051,9703051,,37,67,11,78
9703172,9703172,,37,10,16,26
9703215,9703215,,37,7,16,23
9704198,9704198,,37,37,30,67
9705003,9705003,,37,16,44,60
9705022,9705022,,37,41,17,58
9705106,9705106,,37,26,31,57
9705148,9705148,,37,14,16,30
9705232,9705232,,37,64,30,94
9706047,9706047,,37,45,43,88
9706082,9706082,,37,101,37,138
9706087,9706087,,37,33,29,62
9706121,9706121,,37,4,13,17
9706127,9706127,,37,58,29,87
9706131,9706131,,37,7,28,35
9707027,9707027,,37,24,46,70
9707244,9707244,,37,71,51,122
9707247,9707247,,37,27,24,51
9707251,9707251,,37,39,11,50
9707258,9707258,,37,28,15,43
9708015,9708015,,37,27,32,59
9708041,9708041,,37,17,34,51
9708044,9708044,,37,34,59,93
9708068,9708068,,37,35,14,49
9708082,9708082,,37,27,36,63
9708122,9708122,,37,21,48,69
9708127,9708127,,37,22,48,70
9708134,9708134,,37,43,33,76
9708168,9708168,,37,20,67,87
9709096,9709096,,37,19,51,70
9710020,9710020,,37,9,30,39
9710029,9710029,,37,3,14,17
