,FromNodeId,ToNodeId,modularity_from,modularity_to
27887,9904207,9510169,4,2
27891,9611050,9510169,2,2
27892,9709062,9510169,54,2
27893,9803194,9510169,4,2
27897,9511164,9510169,37,2
27899,9704120,9510169,2,2
27901,9806069,9510169,2,2
27902,9907006,9510169,34,2
27903,9608163,9510169,37,2
27911,9804092,9510169,54,2
27919,9602070,9510169,54,2
27921,9707126,9510169,54,2
27924,9809039,9510169,2,2
27927,9906018,9510169,54,2
27928,9512059,9510169,2,2
27929,9612121,9510169,2,2
27930,9603133,9510169,54,2
27932,9805157,9510169,54,2
27933,9806199,9510169,2,2
27935,9906039,9510169,54,2
27936,9710046,9510169,2,2
27937,9608024,9510169,2,2
27943,9906041,9510169,2,2
27944,9512077,9510169,2,2
27945,9604119,9510169,2,2
27946,9611159,9510169,2,2
27948,9607201,9510169,2,2
27949,9601150,9510169,2,2
27950,9711201,9510169,54,2
27951,9512062,9510169,2,2
27952,9610148,9510169,2,2
27953,9802032,9510169,2,2
27955,9712115,9510169,2,2
27956,9705162,9510169,2,2
27959,9803214,9510169,54,2
27963,1206,9510169,0,2
27966,9604129,9510169,54,2
27967,9604198,9510169,37,2
27968,9704059,9510169,54,2
27978,9712004,9510169,2,2
27979,9602043,9510169,2,2
27981,9603194,9510169,2,2
27984,9702201,9510169,54,2
27986,9802051,9510169,2,2
27989,9801132,9510169,54,2
27991,9909061,9510169,31,2
27994,9602120,9510169,54,2
27996,9607050,9510169,2,2
27997,9609176,9510169,54,2
28003,9807171,9510169,2,2
28006,9806120,9510169,2,2
28007,9603116,9510169,2,2
28011,9607235,9510169,2,2
28013,9705011,9510169,2,2
28021,9512196,9510169,54,2
28022,9603009,9510169,2,2
28024,9604156,9510169,2,2
28033,7044,9510169,54,2
28041,9609217,9510169,2,2
28043,9806169,9510169,2,2
28049,9703218,9510169,2,2
28050,9704041,9510169,2,2
28051,9704158,9510169,2,2
28052,9705055,9510169,2,2
28053,9603123,9510169,2,2
28057,9807127,9510169,2,2
28059,9804006,9510169,34,2
28067,9512181,9510169,2,2
28069,9705130,9510169,2,2
28075,9612162,9510169,2,2
28080,9511053,9510169,2,2
28082,9812196,9510169,2,2
28083,9911200,9510169,2,2
28085,9601057,9510169,2,2
28087,9612192,9510169,54,2
28090,7018,9510169,34,2
28096,9512012,9510169,2,2
28103,7170,9510169,2,2
28106,9610082,9510169,2,2
28108,9706047,9510169,37,2
28111,9608173,9510169,2,2
28118,10054,9510169,34,2
28134,9707099,9510169,2,2
28164,109092,9510169,34,2
28165,109162,9510169,3,2
28166,110055,9510169,0,2
28173,111284,9510169,54,2
28175,201158,9510169,7,2
28178,203157,9510169,54,2
28179,204089,9510169,54,2
28186,205306,9510169,2,2
28195,209230,9510169,37,2
28196,210134,9510169,2,2
28234,9708164,9510169,2,2
28240,9806123,9510169,54,2
28241,9811093,9510169,2,2
28244,9903268,9510169,2,2
28249,9908199,9510169,2,2
28367,9511030,9510017,54,2
28368,9602022,9510017,54,2
28369,9603167,9510017,37,2
28370,9605184,9510017,54,2
28371,9609239,9510017,37,2
28372,9611137,9510017,54,2
28374,9710230,9510017,4,2
28375,9810188,9510017,4,2
28377,9603097,9510017,65,2
28378,9712257,9510017,65,2
28381,9510135,9510017,2,2
28382,9610043,9510017,2,2
28383,9612115,9510017,2,2
28386,9712072,9510017,2,2
28389,9802109,9510017,34,2
28391,9604035,9510017,2,2
28392,9609212,9510017,2,2
28393,9701042,9510017,2,2
28396,9606139,9510017,54,2
28397,9510227,9510017,54,2
28398,9606112,9510017,37,2
28399,9710206,9510017,2,2
28400,9712186,9510017,65,2
28402,9906200,9510017,37,2
28403,9910170,9510017,37,2
28404,9908038,9510017,2,2
28405,9908141,9510017,3,2
28406,9910004,9510017,3,2
28408,9510169,9510017,2,2
28409,9510209,9510017,0,2
28410,9602052,9510017,2,2
28412,9910174,9510017,0,2
28415,9511222,9510017,37,2
28417,9903031,9510017,37,2
28419,9604089,9510017,2,2
28420,9703040,9510017,2,2
28421,9708005,9510017,34,2
28422,9805156,9510017,34,2
28426,9511043,9510017,2,2
28428,9611050,9510017,2,2
28431,9709062,9510017,54,2
28433,9803194,9510017,4,2
28434,9805019,9510017,4,2
28437,9812031,9510017,4,2
28441,9511164,9510017,37,2
28443,9604034,9510017,37,2
28444,9604055,9510017,2,2
28445,9611190,9510017,37,2
28446,9705131,9510017,54,2
28447,9802042,9510017,34,2
28448,9802067,9510017,37,2
28450,9905111,9510017,34,2
28451,9605033,9510017,2,2
28452,9807080,9510017,37,2
28454,9906242,9510017,37,2
28456,9612095,9510017,2,2
28457,9612229,9510017,2,2
28458,9805129,9510017,34,2
28459,9806069,9510017,2,2
28460,9902131,9510017,34,2
28466,9811232,9510017,2,2
28468,9908105,9510017,2,2
28469,9608163,9510017,37,2
28470,9601038,9510017,54,2
28474,9702093,9510017,54,2
28475,9804026,9510017,54,2
28476,9804092,9510017,54,2
28477,9809147,9510017,54,2
28478,9811035,9510017,34,2
28479,9908023,9510017,54,2
28481,9911081,9510017,54,2
28482,9603090,9510017,2,2
28484,9912164,9510017,2,2
28489,9809039,9510017,2,2
28490,9906018,9510017,54,2
28493,9611072,9510017,2,2
28494,9512059,9510017,2,2
28498,9611214,9510017,2,2
28499,9701019,9510017,2,2
28500,9801182,9510017,2,2
28501,9805157,9510017,54,2
28502,9806199,9510017,2,2
28508,9611203,9510017,2,2
28509,9612080,9510017,2,2
28510,9710046,9510017,2,2
28517,9608024,9510017,2,2
28520,9805018,9510017,2,2
28523,9806108,9510017,2,2
28524,9707123,9510017,37,2
28527,9511080,9510017,2,2
28528,9602135,9510017,34,2
28533,9809204,9510017,2,2
28534,9811101,9510017,2,2
28535,9906041,9510017,2,2
28536,9605136,9510017,54,2
28537,9512077,9510017,2,2
28538,9601003,9510017,2,2
28539,9610249,9510017,2,2
28540,9611159,9510017,2,2
28541,9611173,9510017,2,2
28542,9701149,9510017,2,2
28543,9903210,9510017,2,2
28548,9607201,9510017,2,2
28549,9711097,9510017,2,2
28551,9807033,9510017,34,2
28554,9705120,9510017,2,2
28556,9611042,9510017,2,2
28557,9711201,9510017,54,2
28559,9512062,9510017,2,2
28561,9610148,9510017,2,2
28562,9607227,9510017,2,2
28563,9611008,9510017,2,2
28564,9802032,9510017,2,2
28565,9906142,9510017,2,2
28569,9702076,9510017,34,2
28572,9812089,9510017,34,2
28574,9707244,9510017,37,2
28575,9610236,9510017,2,2
28580,9610140,9510017,37,2
28582,9805112,9510017,34,2
28585,9703217,9510017,2,2
28586,9904095,9510017,2,2
28587,9910052,9510017,2,2
28588,9910053,9510017,2,2
28589,9603127,9510017,2,2
28590,9604129,9510017,54,2
28591,9604178,9510017,54,2
28592,9604198,9510017,37,2
28593,9605049,9510017,54,2
28605,9611174,9510017,2,2
28607,9612204,9510017,2,2
28608,9703031,9510017,2,2
28609,9704127,9510017,2,2
28610,9709087,9510017,2,2
28613,9906206,9510017,34,2
28620,9812061,9510017,54,2
28621,9601029,9510017,2,2
28622,9602043,9510017,2,2
28624,9810210,9510017,34,2
28628,9705128,9510017,2,2
28630,9510182,9510017,54,2
28631,9510200,9510017,2,2
28632,9602064,9510017,2,2
28633,9602077,9510017,2,2
28634,9603194,9510017,2,2
28635,9604065,9510017,2,2
28638,9510086,9510017,2,2
28639,9702203,9510017,2,2
28640,9704029,9510017,2,2
28641,9707228,9510017,2,2
28642,9709091,9510017,2,2
28644,9902051,9510017,2,2
28649,9603081,9510017,2,2
28650,9604196,9510017,11,2
28651,9703136,9510017,2,2
28653,9711102,9510017,37,2
28654,9802051,9510017,2,2
28655,9607112,9510017,2,2
28658,9702163,9510017,2,2
28661,9905174,9510017,2,2
28669,9611165,9510017,2,2
28675,9602120,9510017,54,2
28678,9607050,9510017,2,2
28679,9608117,9510017,2,2
28687,9808075,9510017,34,2
28689,9908171,9510017,34,2
28693,9807171,9510017,2,2
28694,2130,9510017,0,2
28695,9602049,9510017,2,2
28696,9603116,9510017,2,2
28697,9604139,9510017,2,2
28707,9612146,9510017,2,2
28712,9901050,9510017,2,2
28713,9602065,9510017,2,2
28714,9607026,9510017,2,2
28715,9612223,9510017,2,2
28720,9608096,9510017,2,2
28725,9802047,9510017,34,2
28726,9510229,9510017,2,2
28727,9511026,9510017,2,2
28728,9511088,9510017,2,2
28729,9512078,9510017,2,2
28730,9603109,9510017,2,2
28731,9604042,9510017,2,2
28732,9605234,9510017,2,2
28733,9607235,9510017,2,2
28735,9612087,9510017,2,2
28738,9712253,9510017,2,2
28741,9510161,9510017,2,2
28742,9511173,9510017,2,2
28743,9603060,9510017,2,2
28744,9603061,9510017,2,2
28745,9604189,9510017,2,2
28748,9707087,9510017,2,2
28752,9906161,9510017,3,2
28754,9604091,9510017,4,2
28761,9803061,9510017,34,2
28762,2237,9510017,4,2
28769,9601152,9510017,2,2
28771,9512219,9510017,54,2
28772,9603009,9510017,2,2
28774,9604156,9510017,2,2
28779,9808100,9510017,2,2
28794,7064,9510017,0,2
28808,9607011,9510017,2,2
28809,3136,9510017,34,2
28816,9609217,9510017,2,2
28817,9701037,9510017,2,2
28818,9806169,9510017,2,2
28819,9806240,9510017,2,2
28820,9808035,9510017,2,2
28825,9705074,9510017,2,2
28826,9705084,9510017,2,2
28827,3184,9510017,8,2
28829,9903162,9510017,8,2
28833,3190,9510017,65,2
28837,9903217,9510017,2,2
28839,9604041,9510017,37,2
28855,4014,9510017,0,2
28859,9605085,9510017,2,2
28864,9911136,9510017,2,2
28870,4074,9510017,2,2
28873,9602051,9510017,2,2
28874,9711138,9510017,2,2
28876,9603126,9510017,2,2
28877,9704104,9510017,37,2
28878,9705199,9510017,37,2
28886,4166,9510017,0,2
28888,9605046,9510017,8,2
28890,4187,9510017,34,2
28891,9804121,9510017,2,2
28894,9705130,9510017,2,2
28896,9605016,9510017,2,2
28905,9511053,9510017,2,2
28909,9710217,9510017,2,2
28912,9812196,9510017,2,2
28913,9911200,9510017,2,2
28916,5145,9510017,2,2
28918,9909227,9510017,2,2
28922,9601057,9510017,2,2
28925,5217,9510017,0,2
28930,5247,9510017,37,2
28948,9709160,9510017,2,2
28953,9708118,9510017,37,2
28977,7090,9510017,54,2
28990,7170,9510017,2,2
28993,9610082,9510017,2,2
28996,9706047,9510017,37,2
28998,7195,9510017,54,2
29008,8054,9510017,0,2
29011,8081,9510017,34,2
29014,9807185,9510017,2,2
29033,9139,9510017,34,2
29041,10054,9510017,34,2
29050,10122,9510017,2,2
29061,9812072,9510017,37,2
29069,11095,9510017,3,2
29075,11197,9510017,37,2
29108,9707099,9510017,2,2
29117,101126,9510017,2,2
29126,101219,9510017,3,2
29129,102080,9510017,2,2
29136,9707203,9510017,2,2
29167,9811019,9510017,2,2
29191,106028,9510017,7,2
29192,106048,9510017,3,2
29195,106120,9510017,0,2
29202,107081,9510017,54,2
29209,108008,9510017,8,2
29222,109162,9510017,3,2
29226,110055,9510017,0,2
29227,9705078,9510017,2,2
29253,111284,9510017,54,2
29274,201253,9510017,34,2
29285,9908004,9510017,2,2
29287,203101,9510017,34,2
29291,203157,9510017,54,2
29296,203231,9510017,1,2
29300,204089,9510017,54,2
29306,205060,9510017,37,2
29318,205306,9510017,2,2
29345,209169,9510017,2,2
29349,209230,9510017,37,2
29353,210134,9510017,2,2
29355,210157,9510017,2,2
29359,210224,9510017,4,2
29360,210249,9510017,65,2
29362,210292,9510017,4,2
29391,302030,9510017,0,2
29398,303185,9510017,16,2
29404,303256,9510017,3,2
29437,9609084,9510017,2,2
29443,9610125,9510017,2,2
29466,9708164,9510017,2,2
29468,9709172,9510017,2,2
29492,9806123,9510017,54,2
29503,9811093,9510017,2,2
29507,9903268,9510017,2,2
29518,9908199,9510017,2,2
29564,9611137,9510182,54,54
29568,9609017,9510182,54,54
29569,9807087,9510182,54,54
29573,9709062,9510182,54,54
29574,9611190,9510182,37,54
29583,9906018,9510182,54,54
29584,9710046,9510182,2,54
29585,9510204,9510182,37,54
29586,9701123,9510182,37,54
29589,9705162,9510182,2,54
29592,9812061,9510182,54,54
29593,9601029,9510182,2,54
29594,9810210,9510182,34,54
29599,9803072,9510182,54,54
29601,9611184,9510182,54,54
29603,9602049,9510182,2,54
29605,9607026,9510182,2,54
29608,9608096,9510182,2,54
29614,9602111,9510182,54,54
29628,9807124,9510182,54,54
29631,9604041,9510182,37,54
29633,9609219,9510182,37,54
29642,9603126,9510182,2,54
29643,9610105,9510182,54,54
29649,9511053,9510182,2,54
29654,9612192,9510182,54,54
29655,9711108,9510182,37,54
29663,9612102,9510182,2,54
29667,7195,9510182,54,54
29682,11095,9510182,3,54
29683,11197,9510182,37,54
29735,9601108,9412236,54,37
29737,9609239,9412236,37,37
29738,9706110,9412236,37,37
29739,9705131,9412236,54,37
29741,9810201,9412236,37,37
29742,9704151,9412236,37,37
29745,9711013,9412236,37,37
29749,2222,9412236,37,37
29760,5247,9412236,37,37
29762,9711108,9412236,37,37
29798,9601108,9511164,54,37
29799,9602022,9511164,54,37
29801,9611137,9511164,54,37
29802,9705220,9511164,37,37
29805,9710206,9511164,2,37
29806,9511222,9511164,37,37
29808,9706110,9511164,37,37
29810,9903224,9511164,1,37
29814,9604034,9511164,37,37
29816,9802067,9511164,37,37
29820,9710065,9511164,2,37
29821,9811004,9511164,37,37
29823,9803232,9511164,37,37
29826,9512059,9511164,2,37
29827,9707123,9511164,37,37
29829,9605200,9511164,54,37
29830,9909101,9511164,2,37
29831,9711013,9511164,37,37
29832,9710178,9511164,2,37
29833,9911161,9511164,34,37
29835,9707158,9511164,37,37
29836,9907086,9511164,37,37
29840,9710005,9511164,2,37
29847,9902210,9511164,2,37
29848,9707120,9511164,37,37
29850,9702180,9511164,37,37
29862,7170,9511164,2,37
29872,9812072,9511164,37,37
29876,11193,9511164,34,37
29877,11197,9511164,37,37
29885,9708085,9511164,2,37
29886,106014,9511164,34,37
29919,209230,9511164,37,37
29920,209241,9511164,65,37
29921,210157,9511164,2,37
29924,301217,9511164,37,37
29942,9601108,9511222,54,37
29943,9602022,9511222,54,37
29944,9603161,9511222,54,37
29945,9603167,9511222,37,37
29946,9609239,9511222,37,37
29947,9703166,9511222,37,37
29949,9710230,9511222,4,37
29950,9810188,9511222,4,37
29952,9606139,9511222,54,37
29953,9606112,9511222,37,37
29954,9609017,9511222,54,37
29955,9710206,9511222,2,37
29956,9712186,9511222,65,37
29957,9906200,9511222,37,37
29960,9602052,9511222,2,37
29966,9812135,9511222,4,37
29967,9611050,9511222,2,37
29969,9812073,9511222,34,37
29970,9604034,9511222,37,37
29971,9604055,9511222,2,37
29972,9802067,9511222,37,37
29974,9905111,9511222,34,37
29975,9605033,9511222,2,37
29980,9906018,9511222,54,37
29981,9512059,9511222,2,37
29982,9801182,9511222,2,37
29983,9806199,9511222,2,37
29984,9708147,9511222,2,37
29985,9710046,9511222,2,37
29986,9701165,9511222,54,37
29987,9808101,9511222,54,37
29991,9707123,9511222,37,37
29994,9903210,9511222,2,37
29997,9611042,9511222,2,37
29999,9704098,9511222,2,37
30000,9705046,9511222,2,37
30003,9904095,9511222,2,37
30005,9603127,9511222,2,37
30006,9611090,9511222,37,37
30008,9601029,9511222,2,37
30011,9604065,9511222,2,37
30013,9702201,9511222,54,37
30014,9703136,9511222,2,37
30015,9802051,9511222,2,37
30017,9612052,9511222,37,37
30026,9901050,9511222,2,37
30027,9602065,9511222,2,37
30028,9607026,9511222,2,37
30030,9608096,9511222,2,37
30035,9512078,9511222,2,37
30036,9605234,9511222,2,37
30037,9611125,9511222,2,37
30038,9712253,9511222,2,37
30039,9603060,9511222,2,37
30052,9705074,9511222,2,37
30053,9604041,9511222,37,37
30055,9907026,9511222,37,37
30058,9602051,9511222,2,37
30060,9603126,9511222,2,37
30061,9707120,9511222,37,37
30062,9702180,9511222,37,37
30067,9603078,9511222,2,37
30074,9601057,9511222,2,37
30078,9907123,9511222,37,37
30079,7018,9511222,34,37
30081,9912133,9511222,37,37
30082,9804105,9511222,37,37
30086,9911022,9511222,37,37
30091,7170,9511222,2,37
30107,11017,9511222,37,37
30108,11089,9511222,37,37
30113,11197,9511222,37,37
30130,103167,9511222,37,37
30132,103115,9511222,37,37
30138,105097,9511222,54,37
30140,106040,9511222,37,37
30142,106117,9511222,34,37
30151,109092,9511222,34,37
30154,110055,9511222,0,37
30164,203124,9511222,1,37
30169,9801060,9511222,37,37
30173,205204,9511222,34,37
30184,210157,9511222,2,37
30194,303191,9511222,34,37
30211,9806123,9511222,54,37
30213,9908199,9511222,2,37
30240,9601108,9512059,54,2
30241,9603003,9512059,54,2
30242,9603150,9512059,54,2
30243,9703166,9512059,37,2
30246,9912132,9512059,34,2
30247,9710231,9512059,2,2
30248,9711200,9512059,34,2
30249,9603087,9512059,2,2
30250,9604035,9512059,2,2
30251,9609212,9512059,2,2
30252,9701042,9512059,2,2
30255,9602052,9512059,2,2
30256,9610234,9512059,2,2
30257,9803068,9512059,34,2
30262,9812135,9512059,4,2
30263,9904207,9512059,4,2
30264,9611050,9512059,2,2
30265,9803194,9512059,4,2
30266,9604034,9512059,37,2
30267,9604055,9512059,2,2
30268,9611230,9512059,37,2
30269,9704089,9512059,2,2
30270,9705221,9512059,2,2
30271,9802067,9512059,37,2
30272,9605033,9512059,2,2
30273,9710065,9512059,2,2
30275,9803002,9512059,34,2
30276,9902131,9512059,34,2
30277,9608163,9512059,37,2
30279,9706109,9512059,37,2
30283,9612121,9512059,2,2
30286,9806199,9512059,2,2
30287,9611203,9512059,2,2
30288,9708147,9512059,2,2
30289,9709027,9512059,2,2
30290,9808101,9512059,54,2
30292,9707123,9512059,37,2
30293,9903238,9512059,34,2
30300,9701166,9512059,2,2
30301,9803131,9512059,34,2
30302,9607201,9512059,2,2
30304,9711097,9512059,2,2
30305,9712115,9512059,2,2
30307,9705162,9512059,2,2
30308,9711161,9512059,34,2
30309,9712117,9512059,2,2
30310,9707244,9512059,37,2
30313,9805112,9512059,34,2
30315,9604030,9512059,54,2
30317,9712004,9512059,2,2
30318,9812061,9512059,54,2
30319,9611202,9512059,2,2
30321,9911068,9512059,2,2
30322,9602077,9512059,2,2
30323,9604065,9512059,2,2
30324,9705117,9512059,2,2
30325,9710009,9512059,2,2
30326,9803209,9512059,2,2
30327,9902051,9512059,2,2
30328,9711205,9512059,2,2
30329,9702201,9512059,54,2
30330,9702163,9512059,2,2
30333,9704044,9512059,37,2
30336,9602120,9512059,54,2
30338,9707158,9512059,37,2
30339,9707250,9512059,2,2
30343,9807171,9512059,2,2
30350,9603116,9512059,2,2
30352,9902170,9512059,34,2
30354,9512078,9512059,2,2
30355,9607235,9512059,2,2
30356,9705011,9512059,2,2
30357,9712253,9512059,2,2
30358,9603060,9512059,2,2
30359,9604189,9512059,2,2
30363,9710005,9512059,2,2
30364,9604091,9512059,4,2
30365,9707192,9512059,37,2
30368,9604166,9512059,2,2
30371,9603009,9512059,2,2
30375,9609217,9512059,2,2
30376,9806169,9512059,2,2
30378,9701139,9512059,2,2
30379,9803163,9512059,2,2
30380,9604041,9512059,37,2
30383,9604168,9512059,2,2
30385,4049,9512059,6,2
30387,9603126,9512059,2,2
30388,9702014,9512059,37,2
30389,9705199,9512059,37,2
30393,9705130,9512059,2,2
30396,9709107,9512059,2,2
30397,9710014,9512059,2,2
30400,9709014,9512059,2,2
30402,9707079,9512059,2,2
30409,9601057,9512059,2,2
30419,6062,9512059,3,2
30420,6112,9512059,3,2
30426,9712071,9512059,2,2
30429,7170,9512059,2,2
30439,8241,9512059,2,2
30450,11283,9512059,3,2
30464,101126,9512059,2,2
30467,102080,9512059,2,2
30475,9708085,9512059,2,2
30482,107081,9512059,54,2
30493,110274,9512059,2,2
30499,111284,9512059,54,2
30508,203157,9512059,54,2
30515,205131,9512059,34,2
30523,209169,9512059,2,2
30527,210157,9512059,2,2
30562,9906044,9512059,2,2
30654,9601108,9601038,54,54
30655,9603003,9601038,54,54
30656,9603167,9601038,37,54
30657,9605184,9601038,54,54
30658,9611137,9601038,54,54
30662,9712028,9601038,54,54
30663,9810188,9601038,4,54
30665,9606139,9601038,54,54
30666,9906200,9601038,37,54
30667,9910170,9601038,37,54
30668,9602052,9601038,2,54
30669,9605150,9601038,54,54
30670,9906182,9601038,0,54
30672,9807235,9601038,37,54
30673,9808141,9601038,4,54
30675,9904207,9601038,4,54
30677,9611050,9601038,2,54
30678,9803194,9601038,4,54
30681,9605199,9601038,54,54
30683,9802067,9601038,37,54
30686,9606165,9601038,54,54
30687,9803232,9601038,37,54
30690,9606169,9601038,54,54
30693,9702093,9601038,54,54
30697,9804026,9601038,54,54
30698,9804092,9601038,54,54
30707,9908023,9601038,54,54
30709,9908072,9601038,54,54
30711,9909172,9601038,54,54
30712,9911081,9601038,54,54
30713,9603133,9601038,54,54
30714,9801182,9601038,2,54
30715,9805157,9601038,54,54
30716,9806199,9601038,2,54
30717,9808139,9601038,54,54
30719,9906039,9601038,54,54
30720,9611203,9601038,2,54
30721,9608024,9601038,2,54
30722,9707123,9601038,37,54
30724,9607201,9601038,2,54
30725,9611042,9601038,2,54
30726,9711201,9601038,54,54
30728,9803015,9601038,37,54
30729,9803214,9601038,54,54
30731,9610140,9601038,37,54
30732,9704151,9601038,37,54
30737,9605200,9601038,54,54
30739,9604129,9601038,54,54
30740,9604178,9601038,54,54
30741,9605049,9601038,54,54
30745,9704059,9601038,54,54
30763,9912204,9601038,54,54
30765,9802051,9601038,2,54
30767,9801132,9601038,54,54
30771,9608117,9601038,2,54
30772,9609176,9601038,54,54
30779,9603116,9601038,2,54
30785,2159,9601038,34,54
30792,9703210,9601038,37,54
30820,9705199,9601038,37,54
30826,5067,9601038,54,54
30829,9812196,9601038,2,54
30835,9612192,9601038,54,54
30845,9708118,9601038,37,54
30852,7090,9601038,54,54
30856,7170,9601038,2,54
30858,9610082,9601038,2,54
30861,9706047,9601038,37,54
30868,7191,9601038,34,54
30880,10088,9601038,34,54
30885,11073,9601038,54,54
30886,11193,9601038,34,54
30907,106014,9601038,34,54
30908,105155,9601038,54,54
30913,107081,9601038,54,54
30916,107166,9601038,54,54
30923,110055,9601038,0,54
30933,111284,9601038,54,54
30946,203157,9601038,54,54
30949,204089,9601038,54,54
30954,205100,9601038,34,54
30956,206038,9601038,54,54
30962,209230,9601038,37,54
30963,209241,9601038,65,54
31047,9602022,9505183,54,8
31050,9511222,9505183,37,8
31054,9906018,9505183,54,8
31057,9903124,9505183,54,8
31065,9612102,9505183,2,8
