Id,Label,timeset,modularity_class,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks
3003,3003,,2,3,5,8,35,0.059398,0.078416,190.739207,0.000015
9812004,9812004,,37,2,3,5,14,0.150574,0.172955,1093.500583,0.000015
9906079,9906079,,2,8,11,19,34,0.062903,0.085963,43696.725186,0.000023
9702065,9702065,,2,12,7,19,14,0.174467,0.206021,4432.920081,0.000024
3004,3004,,34,18,2,20,24,0.119831,0.141916,60340.569399,0.000035
3005,3005,,25,12,5,17,26,0.108164,0.140406,122748.706254,0.000052
3006,3006,,3,28,14,42,25,0.114462,0.143534,239939.405809,0.000039
3007,3007,,3,40,44,84,22,0.147673,0.18477,609032.722482,0.00005
9412129,9412129,,16,3,2,5,3,0.425,0.480392,49.345541,0.000021
9507088,9507088,,16,3,4,7,2,0.75,0.833333,227.87368,0.00002
3008,3008,,0,3,2,5,4,0.375,0.490741,13261.37825,0.00003
9411092,9411092,,0,4,0,4,0,0,0,0,0.000045
9307148,9307148,,11,4,2,6,2,0.625,0.7,954.649142,0.000057
3009,3009,,16,4,22,26,12,0.150645,0.19262,10625.461024,0.000013
3010,3010,,6,5,2,7,2,0.75,0.833333,14.333333,0.000025
9912289,9912289,,6,5,0,5,0,0,0,0,0.000034
3012,3012,,3,20,17,37,24,0.126918,0.164383,18287.389922,0.000026
9812143,9812143,,3,6,35,41,27,0.103371,0.143025,1917.250383,0.000015
9712090,9712090,,2,10,15,25,30,0.076518,0.099201,316514.085134,0.000024
3013,3013,,34,5,1,6,5,0.297872,0.344048,28391.601747,0.000032
9508176,9508176,,6,5,6,11,4,0.409091,0.512346,15533.638876,0.000046
9301113,9301113,,6,5,2,7,1,1,1,1351.070157,0.000034
3014,3014,,19,6,2,8,3,0.571429,0.708333,9.990909,0.000022
9305052,9305052,,19,25,0,25,0,0,0,0,0.000097
9305011,9305011,,19,9,1,10,1,1,1,3632.670448,0.000185
3015,3015,,11,0,2,2,3,0.5,0.611111,0,0.000011
9712094,9712094,,11,2,0,2,0,0,0,0,0.000016
9812064,9812064,,11,4,2,6,2,0.666667,0.75,15,0.000033
9608033,9608033,,11,3,2,5,1,1,1,9,0.000039
9705184,9705184,,11,3,2,5,2,0.75,0.833333,9,0.000029
3016,3016,,31,3,1,4,3,0.444444,0.541667,26.129363,0.000016
3017,3017,,34,6,21,27,22,0.1486,0.190835,40707.146824,0.000013
9712176,9712176,,54,7,7,14,31,0.074808,0.100622,12954.180593,0.000016
3018,3018,,3,5,6,11,24,0.121939,0.150072,39539.041663,0.000019
9401112,9401112,,7,5,2,7,1,1,1,320.864194,0.000019
9208006,9208006,,7,27,0,27,0,0,0,0,0.000117
9210141,9210141,,7,42,0,42,0,0,0,0,0.000285
9311112,9311112,,7,4,2,6,2,0.75,0.833333,2132.551276,0.00002
9402037,9402037,,7,13,3,16,1,1,1,5787.352561,0.000045
9402060,9402060,,7,3,10,13,2,0.857143,0.916667,40231.370419,0.00003
3019,3019,,4,0,31,31,22,0.154647,0.209511,0,0.000011
9807188,9807188,,2,3,26,29,28,0.09589,0.138192,13678.692027,0.000013
9410142,9410142,,2,10,13,23,7,0.322464,0.379053,24395.540489,0.00004
9411195,9411195,,2,8,20,28,8,0.289433,0.360015,35816.465387,0.000016
9711175,9711175,,6,2,15,17,12,0.162459,0.200302,85098.473155,0.000012
9408178,9408178,,54,5,4,9,1,1,1,717.570452,0.000023
9503106,9503106,,37,20,14,34,8,0.233074,0.284785,2125.901293,0.000041
9507040,9507040,,2,17,8,25,9,0.200178,0.236859,5222.189952,0.000029
9508159,9508159,,2,11,11,22,10,0.21122,0.259938,14184.171915,0.000028
9711115,9711115,,2,12,17,29,13,0.19243,0.225737,13694.125687,0.000023
9802063,9802063,,2,10,10,20,29,0.081923,0.106461,15843.721689,0.000021
3020,3020,,0,42,38,80,22,0.143632,0.175798,67322.470642,0.000075
3021,3021,,11,0,5,5,12,0.141714,0.169262,0,0.000011
9407028,9407028,,11,3,1,4,1,1,1,69.120793,0.000035
3023,3023,,2,1,7,8,28,0.09313,0.121429,771.814148,0.000011
9302073,9302073,,8,10,1,11,1,1,1,79.804851,0.000025
9406093,9406093,,2,4,7,11,5,0.317618,0.367318,5647.609393,0.000028
9607236,9607236,,2,12,13,25,12,0.211643,0.246616,20151.936479,0.000031
9612218,9612218,,8,18,12,30,18,0.17045,0.204661,21823.649425,0.000026
3024,3024,,54,41,24,65,24,0.12857,0.169541,89175.048805,0.000028
9909167,9909167,,2,8,16,24,28,0.093141,0.128658,24562.571281,0.000018
3025,3025,,4,35,49,84,22,0.148178,0.189426,244642.203964,0.000027
9908075,9908075,,37,13,19,32,27,0.103146,0.143997,65924.026792,0.000018
9912101,9912101,,2,8,18,26,27,0.102523,0.139761,48248.385239,0.000016
9511213,9511213,,2,7,37,44,10,0.238401,0.290672,8271.853485,0.000025
9602112,9602112,,2,2,4,6,9,0.202416,0.235684,6.624601,0.000017
9604164,9604164,,54,9,23,32,16,0.206198,0.251622,62898.11936,0.000018
9612219,9612219,,14,1,5,6,3,0.625,0.733333,59542.177183,0.000012
9705099,9705099,,31,6,6,12,9,0.23141,0.280159,6518.53059,0.000016
9711157,9711157,,37,8,40,48,28,0.090003,0.123511,94783.32649,0.000016
9506170,9506170,,19,22,5,27,3,0.625,0.733333,16477.969098,0.000037
9808111,9808111,,37,22,22,44,28,0.094095,0.136134,169032.57086,0.000026
9903005,9903005,,16,27,4,31,30,0.081182,0.109975,51990.731223,0.000029
9904118,9904118,,37,9,9,18,26,0.109932,0.148982,56474.425014,0.000017
9904181,9904181,,37,9,20,29,27,0.102904,0.143987,101474.666039,0.000016
9908006,9908006,,37,9,22,31,27,0.101972,0.139559,6260.417512,0.000016
9806228,9806228,,62,10,0,10,0,0,0,0,0.000043
9912104,9912104,,2,6,38,44,27,0.103064,0.144284,5010.498609,0.000014
3026,3026,,34,4,13,17,23,0.131729,0.16312,43.448496,0.000013
3027,3027,,8,3,14,17,6,0.30787,0.390977,62.530159,0.000014
9201026,9201026,,8,44,0,44,0,0,0,0,0.000302
9201057,9201057,,8,4,0,4,0,0,0,0,0.000014
9202072,9202072,,7,23,0,23,0,0,0,0,0.000082
9205102,9205102,,8,17,0,17,0,0,0,0,0.00004
9206098,9206098,,8,21,0,21,0,0,0,0,0.000072
9211113,9211113,,8,19,0,19,0,0,0,0,0.000079
9301074,9301074,,8,6,1,7,1,1,1,2787.686361,0.000022
9408127,9408127,,6,7,8,15,2,0.785714,0.863636,264.63496,0.000016
9411125,9411125,,8,10,5,15,5,0.319249,0.380392,1018.093741,0.000028
9412078,9412078,,8,9,10,19,3,0.606061,0.725,594.730658,0.000025
9602173,9602173,,8,4,11,15,6,0.291411,0.378947,337.989837,0.000014
9802083,9802083,,8,4,5,9,6,0.283582,0.34386,234.816667,0.000016
9807077,9807077,,8,1,4,5,7,0.229885,0.280982,12,0.000012
9302006,9302006,,8,39,1,40,2,0.555556,0.6,9651.140354,0.000118
9302110,9302110,,8,10,8,18,2,0.9,0.944444,11795.898415,0.000026
9409016,9409016,,62,10,8,18,4,0.386667,0.461207,61457.666526,0.000038
9303071,9303071,,8,3,2,5,1,1,1,15,0.000017
9312093,9312093,,8,6,1,7,1,1,1,83.833242,0.000018
9405146,9405146,,8,9,1,10,1,1,1,3.416667,0.00004
9409024,9409024,,8,3,1,4,1,1,1,0.166667,0.000019
9411184,9411184,,8,3,8,11,2,0.785714,0.863636,103.019246,0.000014
9208072,9208072,,8,6,0,6,0,0,0,0,0.000043
9304040,9304040,,8,3,0,3,0,0,0,0,0.000015
9307015,9307015,,8,5,9,14,4,0.444444,0.557292,311.261905,0.000022
9209078,9209078,,8,3,0,3,0,0,0,0,0.000019
9606163,9606163,,8,2,0,2,0,0,0,0,0.000014
3028,3028,,19,0,2,2,29,0.082082,0.095801,0,0.000011
9810199,9810199,,19,11,19,30,28,0.089417,0.10877,191892.169528,0.000025
9507136,9507136,,19,19,0,19,0,0,0,0,0.000201
9509110,9509110,,19,19,2,21,9,0.184615,0.233923,9112.805967,0.000141
9411238,9411238,,19,14,4,18,3,0.578947,0.666667,66639.875754,0.00007
9709079,9709079,,19,13,6,19,10,0.179537,0.255918,36.769772,0.000028
9710172,9710172,,19,2,4,6,11,0.157454,0.219838,0,0.000013
9802071,9802071,,19,13,27,40,27,0.096742,0.118539,558120.290772,0.000024
9805204,9805204,,19,13,10,23,30,0.074528,0.088469,176035.670748,0.000028
9806047,9806047,,19,4,11,15,31,0.069367,0.080088,13748.130433,0.000014
9808036,9808036,,19,2,9,11,31,0.070116,0.08417,21723.169167,0.000013
9810044,9810044,,19,4,6,10,11,0.181402,0.273093,42186.738588,0.000014
3029,3029,,8,28,21,49,18,0.166184,0.19577,5034.897247,0.000024
9807091,9807091,,8,32,20,52,18,0.166017,0.195077,15347.146129,0.000028
9810019,9810019,,8,11,1,12,2,0.666667,0.75,2503.869606,0.000033
9912143,9912143,,8,18,7,25,19,0.156524,0.182857,659.759689,0.000017
9501021,9501021,,8,2,2,4,1,1,1,13087.057536,0.000014
9207031,9207031,,8,2,0,2,0,0,0,0,0.000018
9207072,9207072,,8,5,0,5,0,0,0,0,0.000023
9208069,9208069,,8,6,0,6,0,0,0,0,0.000026
9302124,9302124,,8,19,6,25,2,0.8,0.875,49631.08531,0.000063
9303119,9303119,,8,2,1,3,1,1,1,1848.838889,0.000018
9407068,9407068,,8,3,5,8,2,0.692308,0.777778,1284.627419,0.000021
9407074,9407074,,8,5,6,11,4,0.421053,0.510417,5715.351611,0.000022
9307183,9307183,,8,13,0,13,0,0,0,0,0.000052
9408173,9408173,,62,5,3,8,2,0.636364,0.714286,6869.484777,0.000019
9509137,9509137,,8,16,1,17,1,1,1,13363,0.000042
9408082,9408082,,8,3,9,12,4,0.392,0.489796,54037.197946,0.000015
9607036,9607036,,8,10,11,21,22,0.127061,0.151196,53200.788442,0.000019
9507083,9507083,,65,4,1,5,1,1,1,38.598775,0.000044
3030,3030,,11,12,1,13,15,0.127672,0.139505,0,0.000021
9909011,9909011,,11,33,6,39,14,0.14626,0.165495,5956.755238,0.000061
9511068,9511068,,11,13,2,15,1,1,1,315.354694,0.000051
9712181,9712181,,11,8,2,10,13,0.159331,0.178611,2544.455624,0.000027
9802154,9802154,,11,4,3,7,8,0.19708,0.220983,19959.755548,0.00003
9905109,9905109,,11,2,2,4,9,0.165312,0.181824,0,0.000021
3031,3031,,4,97,9,106,24,0.12398,0.15509,5580.665584,0.000092
3032,3032,,34,17,57,74,22,0.150143,0.195605,41400.236471,0.00002
9911172,9911172,,34,8,35,43,23,0.136678,0.174393,43208.74102,0.000014
9309075,9309075,,4,79,4,83,3,0.52381,0.636364,5325.915708,0.000249
9802015,9802015,,0,28,2,30,1,1,1,7702.006332,0.000144
9207074,9207074,,0,4,0,4,0,0,0,0,0.000039
9805123,9805123,,37,4,38,42,28,0.093865,0.135806,1909.448547,0.000013
9806165,9806165,,8,3,2,5,10,0.152835,0.177897,52830.478223,0.000014
9811128,9811128,,37,6,31,37,25,0.11896,0.159759,50273.260334,0.000012
9906211,9906211,,34,7,22,29,22,0.14915,0.191085,14112.693977,0.000014
3033,3033,,4,15,45,60,23,0.140746,0.187044,94188.274076,0.000016
9907094,9907094,,4,3,8,11,24,0.122265,0.152732,292.008879,0.000012
9908121,9908121,,4,2,26,28,24,0.124041,0.159974,668.721073,0.000012
9912090,9912090,,4,4,31,35,25,0.121742,0.165722,7781.112153,0.000012
3034,3034,,37,2,1,3,15,0.161379,0.18573,4.985948,0.000011
3035,3035,,1,5,12,17,23,0.130903,0.161893,17540.578771,0.000014
3036,3036,,1,6,10,16,23,0.127219,0.152216,1173.325819,0.000015
9211112,9211112,,62,3,0,3,0,0,0,0,0.000027
9311167,9311167,,62,6,2,8,1,1,1,179.576383,0.000039
9312040,9312040,,8,4,1,5,1,1,1,0,0.000027
3037,3037,,65,107,27,134,24,0.132545,0.182404,179373.226332,0.000072
9409037,9409037,,2,17,2,19,3,0.461538,0.583333,4046.114851,0.000053
3038,3038,,34,13,21,34,23,0.134135,0.167575,1119.878344,0.000015
3039,3039,,11,2,1,3,33,0.062337,0.073241,40503.113398,0.000012
9811160,9811160,,11,1,3,4,32,0.066476,0.080989,43801.113398,0.000021
9801188,9801188,,11,3,0,3,0,0,0,0,0.000031
9806164,9806164,,11,1,1,2,2,0.6,0.666667,899.322004,0.000017
3040,3040,,8,0,4,4,11,0.17961,0.218445,0,0.000011
9803113,9803113,,25,2,2,4,4,0.473684,0.564815,28.935185,0.000017
9907208,9907208,,0,11,6,17,12,0.154494,0.18856,21458.254778,0.000032
9701124,9701124,,8,4,5,9,3,0.6,0.694444,13396.083863,0.000018
9702092,9702092,,8,1,1,2,2,0.666667,0.75,0,0.000014
9510206,9510206,,25,4,6,10,3,0.727273,0.854167,824.289029,0.00003
9901023,9901023,,0,20,5,25,7,0.216088,0.255735,362.72713,0.000059
9906113,9906113,,7,4,0,4,0,0,0,0,0.00003
3041,3041,,34,2,12,14,23,0.13255,0.164198,77.563548,0.000011
3042,3042,,34,5,19,24,22,0.15232,0.198542,14959.419808,0.000013
9404006,9404006,,2,5,4,9,3,0.555556,0.666667,8497.700939,0.000024
9507005,9507005,,2,14,29,43,9,0.269008,0.331086,42939.39344,0.000024
9507164,9507164,,2,20,14,34,10,0.232282,0.280033,6482.080656,0.000034
9604071,9604071,,2,2,9,11,11,0.207926,0.2513,6118.740642,0.000018
3043,3043,,11,3,7,10,33,0.067069,0.084025,606.596646,0.000017
9809018,9809018,,11,13,9,22,23,0.126488,0.153837,13881.283316,0.000032
9809183,9809183,,11,8,6,14,24,0.120472,0.143443,1754.245671,0.000019
9812112,9812112,,11,7,13,20,24,0.123862,0.151467,27834.308184,0.000019
9902177,9902177,,11,6,11,17,24,0.128847,0.162154,89069.293154,0.000017
9908033,9908033,,11,5,20,25,32,0.071659,0.09339,24596.888075,0.000016
9911231,9911231,,11,2,10,12,33,0.067069,0.084167,24.749326,0.000014
9605086,9605086,,11,28,3,31,3,0.526316,0.616667,11419.33223,0.000068
9612109,9612109,,11,6,1,7,4,0.366667,0.424242,0,0.00002
9707097,9707097,,11,8,9,17,22,0.129224,0.155308,87892.780813,0.000022
9806153,9806153,,11,18,9,27,23,0.126457,0.153732,10837.298431,0.000034
9805175,9805175,,11,15,9,24,13,0.162989,0.188423,55617.233665,0.000063
9802050,9802050,,11,4,3,7,3,0.52381,0.606061,380.949249,0.000016
9701083,9701083,,11,6,1,7,3,0.473684,0.518519,366.026289,0.000039
9801024,9801024,,11,40,15,55,13,0.171451,0.205732,299750.201608,0.000095
9906032,9906032,,11,6,21,27,32,0.071499,0.09279,40936.67329,0.000019
9605214,9605214,,11,8,4,12,3,0.55,0.651515,26423.7,0.000019
9909156,9909156,,11,3,2,5,24,0.112361,0.130577,0,0.000014
3044,3044,,8,2,7,9,26,0.106612,0.131756,8829.135456,0.000012
9610064,9610064,,8,8,14,22,7,0.283525,0.417246,13585.120577,0.000017
9710067,9710067,,8,6,15,21,10,0.199754,0.248475,191.849711,0.000015
9802127,9802127,,8,11,13,24,14,0.164917,0.187447,23747.512243,0.000018
9803144,9803144,,8,9,4,13,10,0.181321,0.211482,2010.297885,0.000024
9806138,9806138,,8,6,9,15,11,0.168769,0.20764,1268.042704,0.000016
9608022,9608022,,54,5,6,11,4,0.38835,0.464583,20173.369235,0.000016
9610108,9610108,,8,12,22,34,7,0.289199,0.384997,96453.884247,0.000029
3045,3045,,0,32,10,42,22,0.139233,0.164129,10139.69667,0.000057
3046,3046,,34,6,3,9,23,0.129569,0.154318,736.082383,0.000016
9912119,9912119,,34,8,7,15,22,0.146849,0.187239,41952.763879,0.000022
3047,3047,,1,0,13,13,26,0.111538,0.150776,0,0.000011
9702143,9702143,,62,3,6,9,18,0.178095,0.216935,15723.241692,0.000014
9201050,9201050,,8,18,0,18,0,0,0,0,0.000092
9202060,9202060,,8,7,0,7,0,0,0,0,0.000069
9209111,9209111,,8,19,1,20,1,1,1,20.578301,0.000092
9210134,9210134,,8,11,0,11,0,0,0,0,0.000061
9212016,9212016,,8,8,0,8,0,0,0,0,0.000046
9212017,9212017,,8,10,2,12,2,0.75,0.833333,824.30064,0.000054
9212117,9212117,,8,13,4,17,1,1,1,3353.087825,0.00004
9201078,9201078,,19,11,0,11,0,0,0,0,0.000035
9205113,9205113,,19,10,0,10,0,0,0,0,0.00004
9210049,9210049,,19,9,0,9,0,0,0,0,0.000036
9210064,9210064,,19,3,0,3,0,0,0,0,0.000016
9302071,9302071,,19,6,5,11,2,0.727273,0.8125,759.074523,0.000024
9305093,9305093,,19,8,6,14,2,0.8,0.875,485.276213,0.00003
9305094,9305094,,19,5,6,11,2,0.8,0.875,10,0.000024
9306156,9306156,,19,2,8,10,2,0.9,0.944444,61849.327285,0.000013
9310102,9310102,,62,7,1,8,1,1,1,772.306623,0.000031
9610013,9610013,,62,1,0,1,0,0,0,0,0.000013
3048,3048,,7,8,7,15,23,0.126075,0.147018,68498.019625,0.000027
9204074,9204074,,7,11,0,11,0,0,0,0,0.000099
9902204,9902204,,7,6,8,14,27,0.099109,0.126753,59617.791436,0.000027
9903193,9903193,,7,6,2,8,2,0.625,0.7,51.5,0.000027
9801037,9801037,,2,1,4,5,11,0.188585,0.211274,36.244006,0.000014
9902024,9902024,,2,16,6,22,29,0.082957,0.103389,123238.842498,0.000047
3049,3049,,62,7,2,9,14,0.14682,0.175225,1978.265985,0.000027
3050,3050,,34,16,39,55,22,0.15228,0.199519,425750.775078,0.000017
3051,3051,,34,15,22,37,22,0.147962,0.190571,8451.217273,0.000017
9408062,9408062,,34,6,1,7,1,1,1,8619.840996,0.000024
9401091,9401091,,25,9,0,9,0,0,0,0,0.000069
9802045,9802045,,2,4,9,13,33,0.065349,0.093711,473.946723,0.000013
3052,3052,,0,105,27,132,21,0.153659,0.183709,321534.435229,0.000082
9710241,9710241,,11,6,7,13,28,0.081901,0.091358,20180.656786,0.000017
9810107,9810107,,11,6,11,17,29,0.077462,0.088614,179561.652957,0.000016
3053,3053,,37,14,13,27,23,0.132876,0.166419,2331.942275,0.000018
3054,3054,,0,47,8,55,22,0.139111,0.163716,15496.317356,0.000067
3055,3055,,34,34,15,49,22,0.149167,0.190811,96770.087144,0.000035
9911088,9911088,,34,8,23,31,22,0.149485,0.192114,72500.245911,0.000016
9910089,9910089,,34,4,27,31,23,0.136133,0.172568,611.303175,0.000013
3056,3056,,34,14,35,49,22,0.148216,0.19086,157894.069288,0.000023
9308126,9308126,,16,6,1,7,1,1,1,1221.482663,0.000014
9809161,9809161,,16,5,11,16,31,0.074286,0.09407,1346.894753,0.000014
9810194,9810194,,34,5,11,16,25,0.116039,0.147755,439389.310508,0.000015
9812162,9812162,,34,3,9,12,26,0.107309,0.137106,5893.871563,0.000013
9901069,9901069,,16,10,4,14,13,0.162913,0.185046,8526.317545,0.000025
9204069,9204069,,16,4,0,4,0,0,0,0,0.000066
3057,3057,,65,44,21,65,24,0.129502,0.170565,23280.400866,0.000035
3059,3059,,34,6,21,27,22,0.150219,0.192879,979006.648565,0.000014
9909124,9909124,,34,4,10,14,22,0.148353,0.188634,2.217308,0.000013
9306014,9306014,,34,5,1,6,1,1,1,0,0.00003
3060,3060,,31,0,6,6,26,0.11156,0.150678,0,0.000011
3061,3061,,0,41,11,52,22,0.136209,0.158181,77418.082937,0.000047
4004,4004,,0,7,15,22,23,0.131942,0.161416,53524.618158,0.000017
9207079,9207079,,0,5,0,5,0,0,0,0,0.000015
9211117,9211117,,0,5,0,5,0,0,0,0,0.000015
9307042,9307042,,0,7,2,9,1,1,1,24726.870746,0.000022
9307104,9307104,,0,5,2,7,1,1,1,0,0.000015
9308030,9308030,,0,7,2,9,1,1,1,98.390509,0.000023
3062,3062,,6,2,3,5,31,0.071626,0.088574,20502.581597,0.000013
9905076,9905076,,6,10,3,13,30,0.076816,0.098098,117500.261991,0.000029
9912248,9912248,,11,3,12,15,31,0.071421,0.087724,29163.018309,0.000023
9912278,9912278,,6,4,3,7,31,0.07232,0.093548,106708.421716,0.000026
9709154,9709154,,6,10,2,12,2,0.75,0.833333,11962.842183,0.000059
9803212,9803212,,11,3,4,7,7,0.304688,0.386569,10.891811,0.000014
9805118,9805118,,9,2,1,3,1,1,1,390.0487,0.000017
3063,3063,,2,18,28,46,23,0.134982,0.172329,53717.028202,0.000026
9811082,9811082,,2,2,9,11,29,0.087228,0.119167,376.691995,0.000012
9906098,9906098,,2,18,10,28,26,0.106476,0.134638,137509.756898,0.000032
9601004,9601004,,2,1,11,12,10,0.211639,0.248586,13.252133,0.000012
3064,3064,,37,5,15,20,28,0.094348,0.122818,169455.330199,0.000013
9208053,9208053,,37,22,1,23,1,1,1,1395.944063,0.00006
9502014,9502014,,37,9,2,11,3,0.545455,0.638889,143.339878,0.00002
9602117,9602117,,37,4,8,12,5,0.45122,0.545946,4707.961492,0.000015
9808043,9808043,,16,8,11,19,12,0.166329,0.203733,30055.286895,0.000019
9902157,9902157,,7,23,21,44,28,0.091161,0.119691,148421.665805,0.000032
9906130,9906130,,16,3,12,15,10,0.258065,0.338521,92152.200196,0.000014
9907058,9907058,,2,13,13,26,27,0.101801,0.134163,45166.383398,0.000021
9211064,9211064,,16,8,0,8,0,0,0,0,0.000054
9303093,9303093,,37,28,3,31,2,0.8,0.875,9051.135365,0.000091
9506022,9506022,,37,6,9,15,5,0.452055,0.571717,511.398993,0.000019
9410087,9410087,,16,3,8,11,7,0.243243,0.350567,13343.031359,0.000014
9605013,9605013,,37,4,7,11,9,0.212181,0.250556,56253.098518,0.000014
9604011,9604011,,37,4,6,10,5,0.4,0.487037,17944.742333,0.000016
9306039,9306039,,7,19,1,20,1,1,1,13358,0.000077
9405008,9405008,,7,17,1,18,7,0.223404,0.258239,12225.540271,0.000063
9503077,9503077,,7,9,0,9,0,0,0,0,0.00005
9510184,9510184,,7,10,4,14,4,0.447368,0.544118,575.915378,0.000029
9512147,9512147,,16,8,17,25,16,0.174563,0.210253,139300.837036,0.00002
9607083,9607083,,62,4,10,14,17,0.153862,0.18527,122866.117017,0.000015
9702066,9702066,,7,4,5,9,7,0.235988,0.30128,32.333078,0.000015
9806189,9806189,,7,5,7,12,17,0.149796,0.173134,2570.438704,0.000015
9810211,9810211,,7,5,7,12,18,0.130998,0.148455,672.428888,0.000015
9305041,9305041,,16,10,3,13,3,0.478261,0.575758,125.873566,0.000023
9610037,9610037,,16,12,25,37,9,0.296417,0.403194,169091.873302,0.000031
9811216,9811216,,16,2,8,10,10,0.241594,0.306335,163.071397,0.000013
9904058,9904058,,16,2,9,11,10,0.251214,0.321396,26.305159,0.000012
3065,3065,,16,1,10,11,25,0.114474,0.143352,702.208873,0.000011
3066,3066,,0,6,5,11,23,0.13122,0.159871,2210.207652,0.000015
9312172,9312172,,4,71,15,86,7,0.30597,0.395412,52919.680793,0.000212
9507143,9507143,,4,66,5,71,8,0.239162,0.273876,5847.317822,0.000095
9604047,9604047,,2,5,2,7,4,0.431034,0.476667,44.885458,0.000016
3067,3067,,0,42,9,51,23,0.135815,0.17121,21796.72433,0.000041
3068,3068,,1,5,22,27,22,0.14884,0.19034,102257.824972,0.000014
3069,3069,,2,0,17,17,24,0.124887,0.160073,0,0.000011
9904018,9904018,,2,3,27,30,27,0.100495,0.134456,772.413112,0.000012
9609151,9609151,,54,8,13,21,13,0.191649,0.224528,890.939748,0.000015
9707043,9707043,,2,4,6,10,32,0.067498,0.087726,8187.21883,0.000015
9803218,9803218,,6,1,9,10,11,0.181929,0.209477,37222.822017,0.000012
9608011,9608011,,11,3,11,14,8,0.206989,0.271908,20095.893677,0.000016
9711100,9711100,,4,12,6,18,12,0.196447,0.222933,12564.25847,0.000023
9807066,9807066,,3,7,6,13,13,0.166193,0.183656,11624.468144,0.000019
3070,3070,,8,6,10,16,15,0.144197,0.162777,17153.913071,0.000015
9810161,9810161,,8,2,21,23,15,0.143838,0.163732,3164.919351,0.000013
9404149,9404149,,16,1,13,14,5,0.385281,0.465169,12284.641936,0.000012
9511197,9511197,,8,1,1,2,2,0.666667,0.75,26548,0.000012
9804143,9804143,,8,19,6,25,10,0.179659,0.215716,38409.048652,0.000037
9807072,9807072,,8,8,6,14,12,0.149843,0.183527,1184.921124,0.000017
3071,3071,,34,4,12,16,24,0.120546,0.148401,5568.308797,0.000012
9705094,9705094,,2,3,33,36,18,0.190844,0.248855,2413.633368,0.000013
9208036,9208036,,34,11,1,12,1,1,1,0,0.000041
9503089,9503089,,34,9,2,11,4,0.371681,0.402778,1279.194195,0.000032
9502001,9502001,,2,22,11,33,5,0.358601,0.441599,1496.254996,0.000042
9607102,9607102,,2,6,10,16,11,0.200224,0.231104,2311.946259,0.000017
9610170,9610170,,2,16,27,43,18,0.187336,0.23975,14474.177092,0.000021
3072,3072,,2,7,18,25,26,0.113064,0.160954,36997.952312,0.000014
9901028,9901028,,54,1,30,31,27,0.104898,0.149283,23518.392125,0.000011
3073,3073,,14,2,7,9,23,0.116251,0.167005,1485.760886,0.000015
9504031,9504031,,14,9,4,13,4,0.433333,0.564103,1261.883087,0.000029
9303102,9303102,,14,3,0,3,0,0,0,0,0.000015
9509101,9509101,,2,2,6,8,9,0.203636,0.234284,5566.251976,0.000014
3074,3074,,0,42,9,51,23,0.13343,0.16357,43408.08058,0.000053
3075,3075,,2,113,19,132,23,0.137668,0.177205,1442722.975593,0.000086
3076,3076,,0,33,59,92,22,0.154185,0.201246,282695.780856,0.000041
4028,4028,,0,30,12,42,22,0.141124,0.166475,15527.755539,0.000052
8151,8151,,0,29,69,98,22,0.151609,0.191179,523480.878694,0.000032
