Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Authority,Hub,componentnumber,strongcompnum,modularity_class,pageranks,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,clustering,eigencentrality
9911093,9911093,,2,3,5,2,3,5,0,0.000055,0,11561,15,0.000017,10,0.184278,0.215582,163.679405,0.2,0.000458
9703087,9703087,,1,0,1,1,0,1,0,0,0,6491,2,0.000048,0,0,0,0,0,0.000276
9809175,9809175,,2,1,3,2,1,3,0.000001,0.000001,0,11560,15,0.000018,2,0.666667,0.75,0,0.5,0.000471
2084,2084,,50,32,82,50,32,82,0.002233,0.005099,0,11567,30,0.000048,12,0.215994,0.241656,195343.964313,0.078741,0.018171
9205103,9205103,,27,1,28,27,1,28,0.000121,0,0,3086,15,0.000132,1,1,1,5139.095178,0.048942,0.00706
9902187,9902187,,3,17,20,3,17,20,0.000129,0.001897,0,8521,30,0.000014,15,0.191425,0.217519,21835.65742,0.189474,0.001316
9903089,9903089,,6,31,37,6,31,37,0.000448,0.012422,0,8754,13,0.000014,13,0.216587,0.250428,28338.633488,0.12012,0.001999
9904091,9904091,,3,7,10,3,7,10,0.000339,0.016537,0,8353,1,0.000014,15,0.177867,0.201815,22477.792274,0.122222,0.001235
9910037,9910037,,5,11,16,5,11,16,0.000338,0.007098,0,11566,1,0.000015,12,0.204428,0.225287,35809.164356,0.133333,0.001798
9912212,9912212,,7,12,19,7,12,19,0.000364,0.001964,0,11564,30,0.000019,13,0.191679,0.210019,7611.525054,0.192982,0.002779
9701096,9701096,,12,3,15,12,3,15,0.000708,0.000056,0,6817,30,0.000028,11,0.16161,0.173151,46.919531,0.309524,0.00556
9705153,9705153,,10,4,14,10,4,14,0.00067,0.000065,0,6818,30,0.000023,11,0.161692,0.173649,47.572562,0.296703,0.004735
9706107,9706107,,10,12,22,10,12,22,0.000527,0.003751,0,6833,30,0.000021,12,0.211726,0.24552,21105.783255,0.188312,0.004465
9712174,9712174,,3,2,5,3,2,5,0.000036,0.000001,0,8520,30,0.000017,4,0.391304,0.5,12978.353347,0.1,0.000698
9812235,9812235,,3,11,14,3,11,14,0.000091,0.000576,0,8517,30,0.000013,15,0.182727,0.207832,7033.843536,0.324176,0.000922
9205003,9205003,,15,0,15,15,0,15,0.00026,0,0,5455,30,0.000086,0,0,0,0,0.02381,0.003619
9403033,9403033,,3,1,4,3,1,4,0.000195,0.000003,0,5456,30,0.000019,1,1,1,0,0.25,0.000711
9508170,9508170,,4,0,4,4,0,4,0.000249,0,0,8352,15,0.000022,0,0,0,0,0,0.000923
9306030,9306030,,10,0,10,10,0,10,0.000171,0,0,5459,30,0.000023,0,0,0,0,0.088889,0.002446
9906225,9906225,,8,8,16,8,8,16,0.000098,0.000065,0,11565,15,0.000029,15,0.149156,0.163056,20267.514111,0.045833,0.001987
9912185,9912185,,14,18,32,14,18,32,0.000962,0.004365,0,11563,30,0.000018,13,0.199444,0.221226,2635.472775,0.212702,0.005905
2085,2085,,2,8,10,2,8,10,0.000087,0.006744,0,11571,1,0.000013,13,0.179635,0.20162,2495.517584,0.111111,0.000445
9512098,9512098,,6,1,7,6,1,7,0.000864,0.001027,0,7151,9,0.000017,6,0.262295,0.292839,287.417789,0.142857,0.001512
9606034,9606034,,4,4,8,4,4,8,0.000864,0.00001,0,7153,9,0.000012,7,0.213826,0.247315,24206.227794,0.142857,0.001032
9903221,9903221,,8,13,21,8,13,21,0.000118,0.018541,0,11570,1,0.000028,13,0.188664,0.213085,116853.359586,0.109524,0.001908
9910173,9910173,,5,7,12,5,7,12,0.000118,0.000735,0,11569,1,0.000019,14,0.176497,0.19495,11962.666486,0.090909,0.001201
9504045,9504045,,1,2,3,1,2,3,0,0,0,7152,23,0.000013,1,1,1,3835.260804,0.166667,0.000247
9504046,9504046,,3,2,5,3,2,5,0.000001,0,0,4725,23,0.000016,1,1,1,7423.347319,0.1,0.000693
9712120,9712120,,9,1,10,9,1,10,0.000247,0.000003,0,9192,23,0.000035,7,0.209076,0.227852,162.624681,0.166667,0.002429
9806098,9806098,,4,2,6,4,2,6,0.000227,0.000006,0,11568,23,0.000017,7,0.210356,0.233791,0.7,0.3,0.001
2086,2086,,2,31,33,2,31,33,0.000208,0.010936,0,11572,30,0.000011,12,0.221654,0.248084,3378.249791,0.104167,0.000608
9910154,9910154,,3,12,15,3,12,15,0.000233,0.000004,0,9520,5,0.000013,10,0.179579,0.221863,156386.888805,0.1,0.00087
2087,2087,,5,29,34,5,29,34,0.000197,0.004915,0,11575,0,0.000015,11,0.213634,0.240782,35967.70099,0.103387,0.001662
9405066,9405066,,1,3,4,1,3,4,0.000058,0.000085,0,11574,0,0.00001,1,1,1,1.47406,0.166667,0.000259
9906152,9906152,,4,31,35,4,31,35,0.000156,0.002528,0,11573,0,0.000012,13,0.196443,0.227289,12167.520354,0.226891,0.001139
106174,106174,,3,6,9,3,6,9,0.000017,0.000117,0,11691,0,0.000012,11,0.197514,0.217675,8007.817013,0.125,0.000709
4125,4125,,34,43,77,34,43,77,0.004284,0.006657,0,11690,25,0.000031,11,0.222643,0.25061,115761.106136,0.093985,0.01167
12104,12104,,20,53,73,20,53,73,0.000721,0.004814,0,11676,0,0.000023,16,0.214762,0.247858,145303.816274,0.080099,0.006549
102046,102046,,10,31,41,10,31,41,0.000487,0.004308,0,11679,0,0.000017,17,0.202487,0.230604,9841.604866,0.171951,0.003618
9505145,9505145,,2,34,36,2,34,36,0.000103,0.001144,0,4582,13,0.000012,6,0.325153,0.394584,18837.294426,0.076984,0.001346
9904008,9904008,,8,6,14,8,6,14,0.000485,0.000142,0,8616,0,0.000017,12,0.191202,0.212305,31402.735115,0.076923,0.00258
2088,2088,,1,10,11,1,10,11,0.000001,0.00027,0,11693,41,0.000012,12,0.210588,0.239185,6611,0.045455,0.000219
9502018,9502018,,7,4,11,7,4,11,0.000003,0.000002,0,11692,41,0.000025,1,1,1,19.857143,0.172727,0.001615
9503001,9503001,,8,1,9,8,1,9,0.00023,0.000001,0,1860,41,0.000032,1,1,1,3323.744943,0.069444,0.002503
9608008,9608008,,8,2,10,8,2,10,0.000076,0.000008,0,3703,23,0.000025,5,0.336364,0.39009,17213.640664,0.144444,0.002082
9306046,9306046,,5,0,5,5,0,5,0,0,0,2503,41,0.000039,0,0,0,0,0.3,0.001251
2089,2089,,0,5,5,0,5,5,0,0.002403,0,11694,4,0.00001,15,0.185728,0.20821,0,0.4,0
2090,2090,,31,18,49,31,18,49,0.001573,0.00279,0,11698,30,0.00004,13,0.201677,0.223389,48657.955382,0.166241,0.012553
9912019,9912019,,31,17,48,31,17,48,0.001478,0.002759,0,11696,30,0.000047,13,0.202117,0.226335,177434.99755,0.125887,0.012554
9912047,9912047,,54,23,77,54,23,77,0.00266,0.006329,0,11697,30,0.000056,13,0.204394,0.228487,66282.381137,0.103213,0.019077
9908204,9908204,,10,18,28,10,18,28,0.000845,0.000824,0,11695,4,0.000017,15,0.192938,0.223591,15331.534041,0.07672,0.004055
9701078,9701078,,38,23,61,38,23,61,0.001233,0.000108,0,6832,30,0.000064,11,0.170323,0.196781,94375.804214,0.033607,0.011692
9805132,9805132,,10,3,13,10,3,13,0.000796,0.00106,0,7913,30,0.000017,15,0.172197,0.192162,311.783834,0.179487,0.003676
2092,2092,,2,2,4,2,2,4,0.000278,0.000138,0,11699,1,0.000011,13,0.180546,0.19607,2.398589,0.25,0.000731
2093,2093,,4,21,25,4,21,25,0.000045,0.000158,0,11707,26,0.000014,15,0.174352,0.197001,17815.625402,0.126667,0.000952
9402029,9402029,,24,1,25,24,1,25,0.000257,0.000004,0,2858,26,0.000087,2,0.666667,0.75,10212.226657,0.136667,0.006111
9606194,9606194,,12,12,24,12,12,24,0.000126,0.00019,0,5089,26,0.000022,8,0.237368,0.275895,84795.147739,0.105072,0.003
9612246,9612246,,2,18,20,2,18,20,0.000003,0.000262,0,11706,26,0.000011,9,0.223206,0.269802,516.539826,0.107895,0.000465
9708115,9708115,,6,19,25,6,19,25,0.000008,0.000118,0,11078,26,0.000014,15,0.129849,0.159763,3559.386612,0.146667,0.001445
9709101,9709101,,15,6,21,15,6,21,0.000254,0.000007,0,7357,26,0.000023,4,0.409836,0.523333,20323.809366,0.188095,0.003771
9906049,9906049,,8,28,36,8,28,36,0.000759,0.00358,0,11591,4,0.000017,14,0.195886,0.225082,77115.946257,0.084921,0.003315
9906125,9906125,,8,15,23,8,15,23,0.000204,0.007642,0,11703,26,0.000015,15,0.174385,0.199158,22006.98826,0.167984,0.001888
9911208,9911208,,3,16,19,3,16,19,0.00004,0.000077,0,11704,26,0.000012,16,0.152804,0.172616,562.131285,0.190058,0.000753
9306013,9306013,,53,5,58,53,5,58,0.001182,0.000211,0,733,26,0.000179,4,0.335938,0.418605,14023.824703,0.075015,0.01522
9206015,9206015,,45,0,45,45,0,45,0.000058,0,0,673,4,0.000264,0,0,0,0,0.033333,0.011742
9207086,9207086,,8,0,8,8,0,8,0.000006,0,0,669,26,0.000069,0,0,0,0,0.071429,0.002094
9208002,9208002,,33,0,33,33,0,33,0.000046,0,0,672,4,0.000093,0,0,0,0,0.050189,0.008153
9212011,9212011,,6,0,6,6,0,6,0.000003,0,0,671,4,0.000022,0,0,0,0,0.133333,0.001645
9212074,9212074,,7,1,8,7,1,8,0.000008,0,0,670,26,0.000034,1,1,1,74.178205,0.125,0.001932
9306091,9306091,,10,1,11,10,1,11,0.000309,0.000001,0,2857,26,0.000152,1,1,1,225.798626,0.036364,0.002628
9207017,9207017,,24,0,24,24,0,24,0.000101,0,0,843,26,0.000218,0,0,0,0,0.047101,0.006582
9501024,9501024,,25,6,31,25,6,31,0.000136,0.000086,0,3449,26,0.000066,5,0.287293,0.38109,12386.242179,0.124731,0.007034
9503033,9503033,,6,23,29,6,23,29,0.000659,0.003054,0,3914,26,0.00003,6,0.307692,0.365476,37419.123855,0.103448,0.002365
9504150,9504150,,51,19,70,51,19,70,0.003576,0.002307,0,3918,26,0.000076,7,0.28481,0.338896,126995.679247,0.081574,0.013835
9512135,9512135,,13,10,23,13,10,23,0.000661,0.000078,0,5077,26,0.000025,5,0.313559,0.413514,6879.603085,0.183794,0.003753
9605172,9605172,,10,6,16,10,6,16,0.000252,0.00007,0,5084,26,0.000019,5,0.304487,0.365614,34675.115641,0.216667,0.002524
9311164,9311164,,4,4,8,4,4,8,0.00003,0.000067,0,3988,26,0.000025,5,0.271676,0.347163,779.27493,0.303571,0.001226
9312110,9312110,,12,0,12,12,0,12,0.000013,0,0,3986,26,0.000152,0,0,0,0,0.128788,0.003466
9602176,9602176,,4,5,9,4,5,9,0.00011,0.000008,0,3985,23,0.000028,7,0.217544,0.317358,85418.54644,0.138889,0.001265
9604017,9604017,,2,2,4,2,2,4,0.000013,0.001171,0,3976,4,0.000023,6,0.262834,0.296745,30.788254,0.166667,0.000628
9509036,9509036,,12,12,24,12,12,24,0.000439,0.000076,0,4440,26,0.000025,6,0.278626,0.412329,22225.12836,0.195652,0.003307
9603205,9603205,,4,5,9,4,5,9,0.000022,0.000018,0,5090,26,0.000017,2,0.692308,0.777778,2237.072123,0.138889,0.001148
9609140,9609140,,8,1,9,8,1,9,0.000001,0,0,5081,26,0.000055,1,1,1,9.833333,0.097222,0.002087
9612073,9612073,,10,13,23,10,13,23,0.000705,0.001107,0,5079,26,0.000023,8,0.23641,0.28425,11778.387805,0.175889,0.003236
9210136,9210136,,1,0,1,1,0,1,0.000003,0,0,11705,26,0.00001,0,0,0,0,0,0.000232
9310105,9310105,,4,5,9,4,5,9,0.000013,0.000198,0,726,26,0.000013,2,0.857143,0.916667,61.077546,0.25,0.000955
9501099,9501099,,5,18,23,5,18,23,0.000019,0.000257,0,2516,26,0.000013,5,0.393665,0.49636,281.910595,0.250988,0.001223
9208012,9208012,,10,0,10,10,0,10,0.000008,0,0,716,4,0.00002,0,0,0,0,0.077778,0.002753
9311064,9311064,,7,9,16,7,9,16,0.000008,0.000052,0,2864,26,0.000021,3,0.607143,0.735294,31834.575546,0.0625,0.001715
9503109,9503109,,7,12,19,7,12,19,0.000011,0.000193,0,4273,26,0.00007,3,0.622222,0.708333,16353.142088,0.122807,0.001928
9511110,9511110,,17,2,19,17,2,19,0.000254,0.000003,0,7294,26,0.000035,5,0.307018,0.350952,10472.932029,0.099415,0.004346
9512048,9512048,,11,10,21,11,10,21,0.000248,0.00007,0,7365,26,0.000022,8,0.230392,0.269117,8442.786703,0.111905,0.002682
9609228,9609228,,4,13,17,4,13,17,0.000029,0.000042,0,7377,26,0.000015,12,0.188088,0.221458,44535.454284,0.058824,0.001124
9612030,9612030,,5,22,27,5,22,27,0.000007,0.00037,0,7369,26,0.000015,12,0.17668,0.219077,48440.328394,0.138177,0.001218
9401044,9401044,,13,2,15,13,2,15,0.000881,0.000073,0,3448,26,0.000035,2,0.666667,0.75,21.974153,0.133333,0.003881
9401046,9401046,,5,3,8,5,3,8,0.000004,0.000002,0,3922,26,0.000021,1,1,1,2457.943647,0.178571,0.001334
9508006,9508006,,7,8,15,7,8,15,0.000008,0.000045,0,3924,26,0.000021,7,0.259369,0.304074,6659.951235,0.228571,0.001751
9610007,9610007,,2,7,9,2,7,9,0.000026,0.00004,0,11071,26,0.000012,8,0.2198,0.252113,5.774088,0.208333,0.000542
9701140,9701140,,12,8,20,12,8,20,0.000006,0.000051,0,3936,26,0.000034,14,0.141011,0.163042,106718.619114,0.126316,0.003077
9703114,9703114,,12,4,16,12,4,16,0.000451,0.000013,0,3925,26,0.000029,8,0.223123,0.247688,23739.494165,0.191667,0.003491
9603084,9603084,,5,2,7,5,2,7,0.000001,0.000005,0,7353,26,0.000035,4,0.394737,0.461111,258.148185,0.214286,0.001283
9609185,9609185,,5,2,7,5,2,7,0.000001,0.000003,0,7356,26,0.000021,5,0.313725,0.392708,134.362377,0.166667,0.001247
9701017,9701017,,7,4,11,7,4,11,0.000013,0.000045,0,7354,26,0.000026,5,0.350877,0.464167,179.178868,0.245455,0.001771
9706019,9706019,,9,3,12,9,3,12,0.000018,0.000007,0,7355,26,0.000022,6,0.287671,0.396032,4193.161546,0.325758,0.002345
9310165,9310165,,16,2,18,16,2,18,0.000154,0.000063,0,678,26,0.000038,1,1,1,144.678866,0.107843,0.004321
9510154,9510154,,6,25,31,6,25,31,0.000009,0.000392,0,4796,26,0.00002,9,0.218553,0.281092,11306.257906,0.144086,0.001604
9710112,9710112,,15,20,35,15,20,35,0.000911,0.002798,0,5962,4,0.000021,13,0.184509,0.220001,6182.835109,0.172269,0.004056
9711054,9711054,,4,1,5,4,1,5,0.00014,0.000014,0,9630,4,0.000013,18,0.129725,0.151573,29.734154,0.1,0.001004
9712046,9712046,,38,16,54,38,16,54,0.001623,0.002931,0,7950,25,0.000061,15,0.188819,0.216306,31609.977769,0.141509,0.011051
9805142,9805142,,6,28,34,6,28,34,0.000554,0.002824,0,8022,4,0.000014,11,0.214383,0.246841,113411.396631,0.21836,0.003162
9808005,9808005,,7,17,24,7,17,24,0.000518,0.003836,0,9421,25,0.000014,14,0.186769,0.215312,4947.797114,0.192029,0.002088
9809184,9809184,,6,14,20,6,14,20,0.000584,0.006139,0,9422,25,0.000014,14,0.184432,0.209448,1997.493901,0.231579,0.00185
9806190,9806190,,7,8,15,7,8,15,0.000105,0.000046,0,11700,26,0.000016,11,0.162704,0.198653,27.571409,0.309524,0.001698
9811050,9811050,,6,20,26,6,20,26,0.000172,0.000777,0,11702,26,0.000038,16,0.168044,0.191998,35457.903221,0.156923,0.001523
9904061,9904061,,4,11,15,4,11,15,0.000093,0.000086,0,11701,26,0.000013,11,0.163084,0.202111,52.613157,0.295238,0.000958
2094,2094,,41,67,108,41,67,108,0.001892,0.004918,0,11710,0,0.000036,13,0.20789,0.239235,136764.578672,0.07468,0.014198
9602084,9602084,,8,11,19,8,11,19,0.000235,0.000634,0,4536,0,0.000017,5,0.359524,0.416336,1333.403076,0.093567,0.002664
9712122,9712122,,4,5,9,4,5,9,0.000184,0.000092,0,11493,0,0.000012,13,0.157303,0.173961,103.352467,0.222222,0.001469
9908024,9908024,,4,29,33,4,29,33,0.00018,0.000686,0,11709,0,0.000011,13,0.188073,0.212993,907.037556,0.206439,0.001478
9910169,9910169,,14,25,39,14,25,39,0.000375,0.000694,0,11708,0,0.000016,12,0.205369,0.233276,8873.308288,0.176113,0.003977
9506140,9506140,,2,4,6,2,4,6,0.00001,0.000099,0,3498,0,0.000017,7,0.240876,0.260584,572.964577,0.366667,0.000762
9204079,9204079,,5,0,5,5,0,5,0.000031,0,0,1155,0,0.000031,0,0,0,0,0.2,0.002327
9205016,9205016,,5,0,5,5,0,5,0.00009,0,0,510,13,0.000025,0,0,0,0,0,0.001614
9602078,9602078,,3,8,11,3,8,11,0.000012,0.000012,0,2634,5,0.000018,8,0.207199,0.247518,95399.696537,0.054545,0.000933
9607027,9607027,,13,19,32,13,19,32,0.001017,0.002665,0,2498,13,0.000036,10,0.214406,0.250843,23532.663173,0.139113,0.006743
9403048,9403048,,3,22,25,3,22,25,0.000068,0.001403,0,2641,13,0.000012,4,0.427885,0.546816,27527.495424,0.071667,0.001194
9502136,9502136,,2,8,10,2,8,10,0.000006,0.000121,0,2303,0,0.000013,7,0.247059,0.287904,224.748221,0.244444,0.000808
9507092,9507092,,9,2,11,9,2,11,0.000952,0.000001,0,2497,13,0.000018,4,0.414634,0.47549,17157.610746,0.163636,0.003294
9512091,9512091,,5,8,13,5,8,13,0.000402,0.000362,0,2445,0,0.000017,7,0.257812,0.292504,11098.971668,0.160256,0.002203
9608148,9608148,,3,7,10,3,7,10,0.000028,0.000034,0,2605,23,0.000015,11,0.201087,0.240932,66129.320322,0.088889,0.000958
9609063,9609063,,1,11,12,1,11,12,0.000018,0.000014,0,2662,22,0.000012,5,0.351485,0.439437,43039.871129,0.05303,0.000677
9408137,9408137,,1,10,11,1,10,11,0.000059,0.000105,0,2670,5,0.000011,4,0.396739,0.464612,2745.391388,0.063636,0.000506
9501055,9501055,,14,5,19,14,5,19,0.000154,0.000573,0,2294,0,0.000032,5,0.321839,0.382292,356.035788,0.163743,0.003987
9509149,9509149,,7,18,25,7,18,25,0.000477,0.003232,0,4545,13,0.000017,8,0.294288,0.343734,47718.106121,0.048333,0.003204
9611122,9611122,,2,9,11,2,9,11,0.000006,0.000278,0,4544,0,0.000013,12,0.166904,0.193499,1566.01486,0.109091,0.000837
9611223,9611223,,6,12,18,6,12,18,0.000241,0.002709,0,4533,0,0.000016,12,0.212536,0.251737,11616.930511,0.183007,0.002222
9702009,9702009,,2,7,9,2,7,9,0.000007,0.000004,0,4523,5,0.000012,5,0.425926,0.571739,55730.640346,0.013889,0.000814
9704115,9704115,,3,21,24,3,21,24,0.000009,0.000253,0,6252,5,0.000013,13,0.193788,0.228877,50440.587349,0.137681,0.001053
9706053,9706053,,3,8,11,3,8,11,0.000009,0.000009,0,6270,26,0.000012,7,0.242424,0.338814,89379.086746,0.2,0.001077
9706154,9706154,,3,16,19,3,16,19,0.000084,0.000206,0,6255,0,0.000012,13,0.169592,0.195348,17330.15377,0.22807,0.001039
9604159,9604159,,2,8,10,2,8,10,0.000006,0.000148,0,6273,0,0.000011,7,0.248927,0.279146,27.99778,0.366667,0.000566
9706201,9706201,,4,14,18,4,14,18,0.000124,0.000263,0,6272,0,0.000012,11,0.190241,0.215835,282.044821,0.277778,0.001172
9704178,9704178,,4,17,21,4,17,21,0.00012,0.005946,0,6128,13,0.000013,11,0.220279,0.25485,1576.018573,0.119048,0.001239
9707243,9707243,,2,12,14,2,12,14,0.000125,0.000614,0,6126,0,0.000012,11,0.192509,0.220701,69504.122842,0.087912,0.000689
9403133,9403133,,18,12,30,18,12,30,0.001386,0.000065,0,2747,9,0.000036,2,0.928571,0.961538,29536.88683,0.125287,0.006114
9608026,9608026,,12,8,20,12,8,20,0.000626,0.002623,0,4532,0,0.00002,12,0.213093,0.246441,37064.383706,0.110526,0.003425
9609115,9609115,,5,8,13,5,8,13,0.000136,0.002746,0,6115,0,0.000016,12,0.176203,0.2105,7978.084868,0.121795,0.001747
9704047,9704047,,2,7,9,2,7,9,0.000071,0.000112,0,6114,0,0.000011,12,0.194409,0.217343,448.209919,0.388889,0.00074
9704169,9704169,,9,23,32,9,23,32,0.000958,0.002456,0,7033,9,0.000015,11,0.227616,0.26147,43117.568262,0.157258,0.002601
9607148,9607148,,3,17,20,3,17,20,0.000153,0.005482,0,6116,0,0.000014,11,0.196613,0.23507,857.92512,0.102632,0.001288
9308066,9308066,,13,4,17,13,4,17,0.0001,0.000093,0,627,0,0.000061,1,1,1,6608.454934,0.066176,0.003342
9812104,9812104,,5,7,12,5,7,12,0.000696,0.00094,0,10797,8,0.000015,14,0.215397,0.248711,14784.827152,0.106061,0.001376
2096,2096,,2,4,6,2,4,6,0,0.000006,0,11712,23,0.000016,15,0.15472,0.169695,3140.665461,0.166667,0.000445
9903167,9903167,,2,0,2,2,0,2,0,0,0,11711,23,0.000016,0,0,0,0,0.5,0.000458
9212112,9212112,,10,0,10,10,0,10,0.000005,0,0,2566,23,0.000041,0,0,0,0,0.077778,0.002556
9302123,9302123,,10,0,10,10,0,10,0.000038,0,0,4108,23,0.000068,0,0,0,0,0.055556,0.002934
9305132,9305132,,10,2,12,10,2,12,0.000001,0,0,4098,23,0.000028,2,0.75,0.833333,1535.187237,0.075758,0.002631
9401140,9401140,,4,0,4,4,0,4,0,0,0,4096,23,0.000019,0,0,0,0,0,0.001062
9510089,9510089,,2,0,2,2,0,2,0,0,0,7382,23,0.000013,0,0,0,0,0,0.000566
9606045,9606045,,6,2,8,6,2,8,0.000166,0.000002,0,5027,23,0.000018,9,0.18013,0.198429,12582.542209,0.107143,0.001524
2097,2097,,0,15,15,0,15,15,0,0.001408,0,11713,0,0.00001,15,0.197999,0.227771,0,0.095238,0
9805045,9805045,,12,38,50,12,38,50,0.002276,0.011222,0,6946,0,0.000013,13,0.213816,0.248442,12864.032425,0.112245,0.003388
9307108,9307108,,31,1,32,31,1,32,0.001529,0.000006,0,1612,41,0.000169,1,1,1,6403.706558,0.064516,0.010097
9405195,9405195,,1,7,8,1,7,8,0.000097,0.000174,0,1748,41,0.000023,6,0.367521,0.479845,30225.820984,0.035714,0.001575
9702104,9702104,,3,0,3,3,0,3,0.000064,0,0,4861,21,0.00002,0,0,0,0,0,0.001061
9707106,9707106,,1,0,1,1,0,1,0.000064,0,0,4859,4,0.000011,0,0,0,0,0,0.000622
9709211,9709211,,8,27,35,8,27,35,0.000961,0.008088,0,4814,4,0.000013,14,0.200547,0.237241,156029.242323,0.14958,0.002867
2098,2098,,8,15,23,8,15,23,0.000015,0.012216,0,11715,23,0.000033,13,0.187958,0.212859,23765.996747,0.073123,0.001792
9911209,9911209,,6,6,12,6,6,12,0.000179,0.000075,0,11714,23,0.000019,15,0.148476,0.161925,327.250413,0.151515,0.0014
9408156,9408156,,7,0,7,7,0,7,0,0,0,3069,22,0.000084,0,0,0,0,0.214286,0.001809
2099,2099,,11,17,28,11,17,28,0.001984,0.002154,0,11596,1,0.000021,13,0.198139,0.221135,30908.512198,0.206349,0.004449
2100,2100,,21,31,52,21,31,52,0.001266,0.020166,0,11716,1,0.00002,11,0.234428,0.267216,38253.299573,0.113499,0.005986
9204041,9204041,,13,0,13,13,0,13,0.000019,0,0,314,0,0.000202,0,0,0,0,0.121795,0.004507
9707031,9707031,,2,5,7,2,5,7,0.000111,0.000018,0,3937,26,0.000017,15,0.125773,0.144508,168458.931289,0.190476,0.002061
9507036,9507036,,24,13,37,24,13,37,0.00072,0.003239,0,3296,4,0.00007,8,0.231181,0.269654,178538.335904,0.075075,0.007325
9707121,9707121,,1,0,1,1,0,1,0.000135,0,0,3896,2,0.000012,0,0,0,0,0,0.000946
9609113,9609113,,14,6,20,14,6,20,0.000534,0.000857,0,3665,10,0.000028,12,0.209532,0.240063,168128.873924,0.171053,0.004664
2101,2101,,11,16,27,11,16,27,0.000932,0.003221,0,11717,30,0.000015,13,0.196623,0.216241,2109.364961,0.173789,0.004002
9607182,9607182,,6,2,8,6,2,8,0.000115,0.000068,0,3411,2,0.000021,8,0.228764,0.253729,1186.203665,0.142857,0.001976
9709145,9709145,,6,6,12,6,6,12,0.000147,0.000014,0,6863,30,0.000018,12,0.142928,0.157834,59497.312856,0.128788,0.001943
9709198,9709198,,5,17,22,5,17,22,0.000256,0.006278,0,6838,30,0.000017,12,0.201445,0.233726,2270.035256,0.142857,0.002178
9805027,9805027,,1,21,22,1,21,22,0.000068,0.007626,0,6839,13,0.000012,14,0.19162,0.227698,14995.617211,0.158009,0.000747
2102,2102,,3,58,61,3,58,61,0.000186,0.012485,0,11725,0,0.000011,14,0.229606,0.266819,5413.586462,0.121858,0.000684
9606016,9606016,,7,20,27,7,20,27,0.001145,0.006042,0,2140,13,0.000017,10,0.220982,0.255124,11939.087224,0.205128,0.002521
9805190,9805190,,9,17,26,9,17,26,0.000497,0.002255,0,11724,0,0.000014,14,0.18878,0.221118,1930.019872,0.207692,0.002065
9812141,9812141,,6,31,37,6,31,37,0.000442,0.002938,0,11723,0,0.000012,12,0.21569,0.252194,17395.47606,0.113363,0.001599
9812253,9812253,,3,11,14,3,11,14,0.000326,0.001641,0,11718,0,0.000011,12,0.197461,0.22579,164.256426,0.214286,0.000704
9305040,9305040,,12,63,75,12,63,75,0.000792,0.000278,0,429,5,0.000033,4,0.696296,0.819149,267090.358112,0.040541,0.004089
9601104,9601104,,2,20,22,2,20,22,0.000096,0.000223,0,2521,26,0.000013,9,0.210925,0.264807,97685.134701,0.170996,0.000664
9607067,9607067,,13,9,22,13,9,22,0.000889,0.008186,0,2440,0,0.000031,10,0.218039,0.247416,8281.80159,0.077922,0.004306
9608056,9608056,,10,7,17,10,7,17,0.000152,0.00001,0,2715,5,0.000029,3,0.517241,0.588889,215653.373384,0.069853,0.003273
9609051,9609051,,3,4,7,3,4,7,0.000197,0.000744,0,2686,0,0.000013,10,0.223269,0.255065,3077.448111,0.142857,0.00136
9609046,9609046,,13,7,20,13,7,20,0.000946,0.001873,0,2719,0,0.00002,10,0.209826,0.237943,7565.751434,0.157895,0.004684
9403017,9403017,,4,0,4,4,0,4,0.000073,0,0,2878,4,0.000022,0,0,0,0,0.166667,0.001997
9510105,9510105,,1,1,2,1,1,2,0.000035,0.000001,0,3309,30,0.000027,1,1,1,12414.552212,0,0.000562
9705068,9705068,,7,17,24,7,17,24,0.000408,0.002469,0,8819,0,0.000012,13,0.210746,0.250536,1611.508392,0.199275,0.001778
9706075,9706075,,7,7,14,7,7,14,0.000403,0.00067,0,6359,4,0.000017,13,0.169097,0.190257,2243.456687,0.28022,0.002117
9807222,9807222,,4,19,23,4,19,23,0.00032,0.00041,0,8285,4,0.000012,15,0.161045,0.183619,28096.788524,0.241107,0.001144
